"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"94","Handling Non-IID Data in Federated Learning: An Experimental Evaluation Towards Unified Metrics","Marc Haller; C. Lenz; Robin Nachtigall; Feras M. Awaysheh; Sadi Alawadi","2023","2023 IEEE Intl Conf on Dependable, Autonomic and Secure Computing, Intl Conf on Pervasive Intelligence and Computing, Intl Conf on Cloud and Big Data Computing, Intl Conf on Cyber Science and Technology Congress (DASC/PiCom/CBDCom/CyberSciTech)","26","adjacent","0.6","llm","semantic_scholar","d0885b67458ecf2a8f7f10d2d19d8a306d4cc3f7","https://www.semanticscholar.org/paper/d0885b67458ecf2a8f7f10d2d19d8a306d4cc3f7","https://bth.diva-portal.org/smash/get/diva2:1832968/FULLTEXT01","no","","yes","Recent research has demonstrated that Non-Identically Distributed (Non-IID) data can negatively impact the performance o"
"95","Federated Learning: A Survey on Privacy-Preserving Collaborative Intelligence","E. Collins; Michelle Wang","2025","arXiv.org","24","foundational","0.6","llm","semantic_scholar","3f7c8e33110f8da6805b60d3aadadd0e7e711381","https://www.semanticscholar.org/paper/3f7c8e33110f8da6805b60d3aadadd0e7e711381","https://arxiv.org/pdf/2504.17703","no","","yes","Federated Learning (FL) has emerged as a transformative paradigm in the field of distributed machine learning, enabling "
"96","Federated Learning in radiomics: A comprehensive meta-survey on medical image analysis","Asaf Raza; Antonella Guzzo; Michele Ianni; R. Lappano; Alfredo Zanolini; M. Maggiolini; Giancarlo Fortino","2025","Comput. Methods Programs Biomed.","23","adjacent","0.4","llm","semantic_scholar","22e3a8e6f3e92cdff921a02286883c4c1b194d6e","https://www.semanticscholar.org/paper/22e3a8e6f3e92cdff921a02286883c4c1b194d6e","","no","","yes","Federated Learning (FL) has emerged as a promising approach for collaborative medical image analysis while preserving da"
"97","Optimizing Federated Learning With Aggregation Strategies: A Comprehensive Survey","Naeem Khan; Shibli Nisar; Muhammad Asghar Khan; Yasar Abbas Ur Rehman; F. Noor; Gordana Barb","2025","IEEE Open Journal of the Computer Society","10","exclude","0.0","rule","semantic_scholar","01bfe3dae2c1f462a3007fd09f65403291f74c1b","https://www.semanticscholar.org/paper/01bfe3dae2c1f462a3007fd09f65403291f74c1b","","no","","no",""
"98","Federated learning design and functional models: survey","Hsiu-Chu Hsu; Pao-Ann Hsiung; Sapdo Utomo; Adarsh Rouniyar","2024","Artificial Intelligence Review","31","adjacent","0.4","llm","semantic_scholar","23ce6d4343039bec9cd1aa62a893e428d95e6b70","https://www.semanticscholar.org/paper/23ce6d4343039bec9cd1aa62a893e428d95e6b70","https://doi.org/10.1007/s10462-024-10969-y","yes","storage\pdfs\topic_1\paper_98.pdf","yes","Federated learning is a multiple device collaboration setup designed to solve machine learning problems under framework "
"99","A Survey of Clustering Federated Learning in Heterogeneous Data Scenarios","EnTuo Liu; Wentong Yang; Yonggen Gu; Wei Long; Szabó István; Linhua Jiang","2025","Journal of Computing and Electronic Information Management","3","adjacent","0.6","llm","semantic_scholar","53a1224742a54cf8ca1def76ac036f4098631a1f","https://www.semanticscholar.org/paper/53a1224742a54cf8ca1def76ac036f4098631a1f","","no","","yes","Federated learning, as a collaborative training paradigm that preserves raw data privacy, offers an effective solution f"
"100","On the Security and Privacy of Federated Learning: A Survey with Attacks, Defenses, Frameworks, Applications, and Future Directions","Daniel Mauricio Jimenez Gutierrez; Yelizaveta Falkouskaya; J. L. Hernández-Ramos; Aris Anagnostopoulos; Ioannis Chatzigiannakis; Andrea Vitaletti","2025","arXiv.org","2","adjacent","0.4","llm","semantic_scholar","b882a90df16036fa7752da7d7a0155f417311dd5","https://www.semanticscholar.org/paper/b882a90df16036fa7752da7d7a0155f417311dd5","https://arxiv.org/pdf/2508.13730","yes","storage\pdfs\topic_1\paper_100.pdf","yes","Federated Learning (FL) is an emerging distributed machine learning paradigm enabling multiple clients to train a global"
"101","Energy-Efficient Federated Learning at the Wireless Edge: A Survey","Christopher Aseer J Albert; Ashli Paul; C. Mahamuni; Sophia Chavakula John; Earnest Ebenezer","2025","Journal of Electronic &amp; Information Systems","0","adjacent","0.4","llm","semantic_scholar","2a29f9f2716e071be03f5be77a9a3b7c089b3dce","https://www.semanticscholar.org/paper/2a29f9f2716e071be03f5be77a9a3b7c089b3dce","","no","","yes","The recent surge in edge computing and wireless connectivity has accelerated the adoption of Federated Learning (FL), a "
"102","A Survey on Personalized Federated Learning Algorithms: Technical Approaches, Comparative Analysis, and Future Directions","Mahe Shu; Zhengwei Ni","2025","2025 IEEE 3rd International Conference on Control, Electronics and Computer Technology (ICCECT)","0","adjacent","0.6","llm","semantic_scholar","14a0edef85fc177ef894456a906345d8f7e7aa71","https://www.semanticscholar.org/paper/14a0edef85fc177ef894456a906345d8f7e7aa71","","no","","yes","Federated learning (FL) protects data privacy through distributed collaborative training, but the performance of traditi"
"103","A Survey of Research Advances in Federated Learning for Anomaly Detection","Futao Ye","2025","Science and Technology of Engineering, Chemistry and Environmental Protection","0","adjacent","0.6","llm","semantic_scholar","5348cfd761ec43a5d2acd8d093d0cf5c3fcd6272","https://www.semanticscholar.org/paper/5348cfd761ec43a5d2acd8d093d0cf5c3fcd6272","","no","","yes","In fields such as industrial control systems, cybersecurity, and finance, detecting abnormal behaviors is of utmost impo"
"104","A Survey on Optimization of Federated Learning Based on Edge-Cloud Collaboration","Xinyu Chen","2025","Science and Technology of Engineering, Chemistry and Environmental Protection","0","adjacent","0.4","llm","semantic_scholar","2a05f563315a30307417dcf82fb055ab057cafa8","https://www.semanticscholar.org/paper/2a05f563315a30307417dcf82fb055ab057cafa8","","no","","yes","In order to address issues including resource limitations, data heterogeneity, and computational inefficiency, this stud"
"105","A survey on Clustered Federated Learning: Taxonomy, Analysis and Applications","Michael Ben Ali; Omar El-Rifai; I. Megdiche; A. Péninou; O. Teste","2025","","0","adjacent","0.6","llm","semantic_scholar","664133c72615a66597519674614ed35f007f37ab","https://www.semanticscholar.org/paper/664133c72615a66597519674614ed35f007f37ab","https://arxiv.org/pdf/2501.17512","yes","storage\pdfs\topic_1\paper_105.pdf","yes","As Federated Learning (FL) expands, the challenge of non-independent and identically distributed (non-IID) data becomes "
"106","SURVEY ON TECHNICAL ADVANCEMENTS AND RENOVATIONS IN FEDERATED LEARNING","Balaji Subramanian (Corresponding Author); Shobhit Tulshain; MananModi; Asutosh Dalei; Sumathi D","2024","Malaysian Journal of Computer Science","1","exclude","0.1","llm","semantic_scholar","b304de2676bef50aefe70685da431ccb4eef228e","https://www.semanticscholar.org/paper/b304de2676bef50aefe70685da431ccb4eef228e","https://ojie.um.edu.my/index.php/MJCS/article/download/37892/16716","no","","no","With the rapid increase in IoT devices and advanced machine learning and deep learning techniques, there has been a grow"
"107","A Survey on Data Distribution Challenges and Solutions in Vertical and Horizontal Federated Learning","Khalil Jahani; Behzad Moshiri; B. Khalaj","2024","Journal of Artificial Intelligence, Applications, and Innovations","1","adjacent","0.6","llm","semantic_scholar","5001884d71114ba52c45d5f3e47e7859bc15beef","https://www.semanticscholar.org/paper/5001884d71114ba52c45d5f3e47e7859bc15beef","https://hal.science/hal-04847374/document","yes","storage\pdfs\topic_1\paper_107.pdf","yes","Federated learning is a novel way of training machine learning models on data that is distributed across multiple device"
"108","Data and Model Poisoning Backdoor Attacks on Wireless Federated Learning, and the Defense Mechanisms: A Comprehensive Survey","Yichen Wan; Youyang Qu; Wei Ni; Yong Xiang; Longxiang Gao; Ekram Hossain","2023","IEEE Communications Surveys and Tutorials","97","adjacent","0.4","llm","semantic_scholar","fa4382fa8a7e59ef46b11293d30848a388650f07","https://www.semanticscholar.org/paper/fa4382fa8a7e59ef46b11293d30848a388650f07","https://arxiv.org/pdf/2312.08667","yes","storage\pdfs\topic_1\paper_108.pdf","yes","Due to the greatly improved capabilities of devices, massive data, and increasing concern about data privacy, Federated "
"109","Multimodal Federated Learning: A Survey","Liwei Che; Jiaqi Wang; Yao Zhou; Fenglong Ma","2023","Italian National Conference on Sensors","102","exclude","0.2","llm","semantic_scholar","fdcf0bc6611364dfe304d513c606e843de579777","https://www.semanticscholar.org/paper/fdcf0bc6611364dfe304d513c606e843de579777","https://www.mdpi.com/1424-8220/23/15/6986/pdf?version=1691315220","no","","no","Federated learning (FL), which provides a collaborative training scheme for distributed data sources with privacy concer"
"110","A Framework for Real-Time Continual Learning Federated Intrusion Detection Systems","Salahuddin Jokhio; Asif Aziz Memon; Mahaveer Rathi; Zulfiqar Hussain Pathan; Ahmed Sikander","2025","Pakistan Journal of Engineering Technology & Science","0","adjacent","0.7","llm","semantic_scholar","0e5f14174ad6af4a7779a1eb6ba66584bae0d390","https://www.semanticscholar.org/paper/0e5f14174ad6af4a7779a1eb6ba66584bae0d390","","no","","yes","Intrusion Detection and Prevention Systems (IDS/IPS) are vital components of security architecture for protecting the ne"
"111","Accurate Forgetting for Heterogeneous Federated Continual Learning","Abudukelimu Wuerkaixi; Sen Cui; Jingfeng Zhang; Kunda Yan; Bo Han; Gang Niu; Lei Fang; Changshui Zhang; Masashi Sugiyama","2025","International Conference on Learning Representations","23","direct","0.9","llm","semantic_scholar","ddee04d0de0b638c959fe718cd50e5d76c4d8b0e","https://www.semanticscholar.org/paper/ddee04d0de0b638c959fe718cd50e5d76c4d8b0e","https://arxiv.org/pdf/2502.14205","yes","storage\pdfs\topic_1\paper_111.pdf","yes","Recent years have witnessed a burgeoning interest in federated learning (FL). However, the contexts in which clients eng"
"112","Federated Continual Learning: Concepts, Challenges, and Solutions","Parisa Hamedi; R. Razavi-Far; Ehsan Hallaji","2025","Neurocomputing","23","direct","0.95","llm","semantic_scholar","4bb4925385650d422105a32589140cb4a05d2d9c","https://www.semanticscholar.org/paper/4bb4925385650d422105a32589140cb4a05d2d9c","https://arxiv.org/pdf/2502.07059","yes","storage\pdfs\topic_1\paper_112.pdf","yes","Federated Continual Learning (FCL) has emerged as a robust solution for collaborative model training in dynamic environm"
"113","Knowledge Efficient Federated Continual Learning for Industrial Edge Systems","Jiao Chen; Jiayi He; Jian Tang; Weihua Li; Zihang Yin","2025","IEEE Transactions on Network Science and Engineering","13","direct","0.95","llm","semantic_scholar","8aee45e3fd24986bcc9a700ad6225fa2ad109e6e","https://www.semanticscholar.org/paper/8aee45e3fd24986bcc9a700ad6225fa2ad109e6e","","no","","yes","Recent advances in federated learning (FL) primarily focus on addressing inter-client data heterogeneity, implicitly ass"
"114","FCLLM-DT: Enpowering Federated Continual Learning With Large Language Models for Digital-Twin-Based Industrial IoT","Ying Xia; Yuhan Chen; Yunxiao Zhao; Li Kuang; Xuejiao Liu; Ji Hu; Zhiquan Liu","2025","IEEE Internet of Things Journal","27","adjacent","0.6","llm","semantic_scholar","718e693c63fdd4776e7a07ee658e9ca8209ee573","https://www.semanticscholar.org/paper/718e693c63fdd4776e7a07ee658e9ca8209ee573","","no","","yes","The Industrial Internet of Things (IIoT) represents a sophisticated technology designed to enhance production management"
"115","SacFL: Self-Adaptive Federated Continual Learning for Resource-Constrained End Devices","Zhengyi Zhong; Weidong Bao; Ji Wang; Jianguo Chen; Lingjuan Lyu; Wei Yang Bryan Lim","2025","IEEE Transactions on Neural Networks and Learning Systems","10","direct","0.95","llm","semantic_scholar","5fadb50b4be6d0944c6192835c662299e4eb2128","https://www.semanticscholar.org/paper/5fadb50b4be6d0944c6192835c662299e4eb2128","https://arxiv.org/pdf/2505.00365","yes","storage\pdfs\topic_1\paper_115.pdf","yes","The proliferation of end devices has led to a distributed computing paradigm, wherein on-device machine learning models "
"116","Continual and wisdom learning for federated learning: A comprehensive framework for robustness and debiasing","Saeed Iqbal; Xiaopin Zhong; Muhammad Attique Khan; Zongze Wu; D. Alhammadi; Weixiang Liu; Imran Arshad Choudhry","2025","Information Processing & Management","15","exclude","0.0","rule","semantic_scholar","360ce1bd3eaba15d8b198537a422685e03af2aa9","https://www.semanticscholar.org/paper/360ce1bd3eaba15d8b198537a422685e03af2aa9","","no","","no",""
"117","Federated Continual Learning for Edge-AI: A Comprehensive Survey","Zi Wang; Fei Wu; Feng Yu; Yurui Zhou; Jia Hu; Geyong Min","2024","arXiv.org","22","adjacent","0.85","llm","semantic_scholar","f1c659207c073df67dec9081719ab691484ea112","https://www.semanticscholar.org/paper/f1c659207c073df67dec9081719ab691484ea112","https://arxiv.org/pdf/2411.13740","yes","storage\pdfs\topic_1\paper_117.pdf","yes","Edge-AI, the convergence of edge computing and artificial intelligence (AI), has become a promising paradigm that enable"
"118","Hierarchical Continual Learning for Domain-Knowledge Retention in Healthcare Federated Learning","Saeed Iqbal; Xiaopin Zhong; Muhammad Attique Khan; Zongze Wu; D. Alhammadi; Weixiang Liu; Imran Arshad Choudhry","2025","IEEE transactions on consumer electronics","8","adjacent","0.85","llm","semantic_scholar","93f5da5c8424409b7e89198fa78f8371be0d10d9","https://www.semanticscholar.org/paper/93f5da5c8424409b7e89198fa78f8371be0d10d9","","no","","yes","Internet of Medical Things (IoMT) applications encounter issues with data protection, continual adaptation, and domain-s"
"119","Federated continual learning for vision-based plastic classification in recycling.","S. Shami; J. Aberger; J. Pestana; B. Häcker; R. Sarc; Michael Krisper","2025","Waste Management","4","adjacent","0.7","llm","semantic_scholar","6522c54c0765d8c0d572960e7a6b935b5946f8f6","https://www.semanticscholar.org/paper/6522c54c0765d8c0d572960e7a6b935b5946f8f6","","no","","yes","Accurate classification of plastic types is essential for high-purity sorting in recycling processes, a key requirement "
"120","Loci: Federated Continual Learning of Heterogeneous Tasks at Edge","Yaxin Luopan; Rui Han; Qinglong Zhang; Xiaojiang Zuo; C. Liu; Guoren Wang; Lydia Y. Chen","2025","IEEE Transactions on Parallel and Distributed Systems","4","direct","0.9","llm","semantic_scholar","f3997836d4a2b1722e728058bd7ecd2bce22dd84","https://www.semanticscholar.org/paper/f3997836d4a2b1722e728058bd7ecd2bce22dd84","","no","","yes","Federated continual learning (FCL) has attracted growing attention in achieving collaborative model training among edge "
"121","AFCL: Analytic Federated Continual Learning for Spatio-Temporal Invariance of Non-IID Data","Jianheng Tang; Huiping Zhuang; Jingyu He; Run He; Jingchao Wang; Kejia Fan; Anfeng Liu; Tianrou Wang; Leye Wang; Zhanxing Zhu; Shanghang Zhang; H. Song; Yunhuai Liu","2025","arXiv.org","4","direct","0.95","llm","semantic_scholar","13471a15f0c8dceb9b33ac0c0f1c2cb254c54efa","https://www.semanticscholar.org/paper/13471a15f0c8dceb9b33ac0c0f1c2cb254c54efa","https://arxiv.org/pdf/2505.12245","yes","storage\pdfs\topic_1\paper_121.pdf","yes","Federated Continual Learning (FCL) enables distributed clients to collaboratively train a global model from online task "
"122","Resource-Constrained Federated Continual Learning: What Does Matter?","Yichen Li; Yuying Wang; Jiahua Dong; Haozhao Wang; Yining Qi; Rui Zhang; Ruixuan Li","2025","arXiv.org","3","adjacent","0.85","llm","semantic_scholar","0510c80a0aedd6717a88ed5488efc8f5c1165f8d","https://www.semanticscholar.org/paper/0510c80a0aedd6717a88ed5488efc8f5c1165f8d","https://arxiv.org/pdf/2501.08737","yes","storage\pdfs\topic_1\paper_122.pdf","yes","Federated Continual Learning (FCL) aims to enable sequentially privacy-preserving model training on streams of incoming "
"123","Explainability and Continual Learning Meet Federated Learning at the Network Edge","Thomas Tsouparopoulos; I. Koutsopoulos","2025","International Symposium on Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks","3","adjacent","0.7","llm","semantic_scholar","fff6a4de18e09be14943893717d89568dd9fcaeb","https://www.semanticscholar.org/paper/fff6a4de18e09be14943893717d89568dd9fcaeb","https://arxiv.org/pdf/2504.08536","yes","storage\pdfs\topic_1\paper_123.pdf","yes","As edge devices become more capable and pervasive in wireless networks, there is growing interest in leveraging their co"
"124","Federated Continual Learning Based on Weakly Supervised Diffusion Models for Disease Diagnosis","Haoyun Sun; Weishan Zhang; Rui Zhang; Liang Xu; Hongqing Guan; Hongwei Zhao; Baoyu Zhang; Su Yang; Xin Yu","2025","IEEE Internet of Things Journal","3","adjacent","0.7","llm","semantic_scholar","dd679eb6d6f4ccc2079a625621544b5c091f5e90","https://www.semanticscholar.org/paper/dd679eb6d6f4ccc2079a625621544b5c091f5e90","","no","","yes","IoT devices have been widely deployed in medical industry, in the objective of improving diagnostic accuracy and increas"
"125","Decentralized Dynamic Cooperation of Personalized Models for Federated Continual Learning","Danni Yang; Zhikang Chen; Sen Cui; Mengyue Yang; Ding Li; Abudukelimu Wuerkaixi; Haoxuan Li; Jinke Ren; Mingming Gong","2025","arXiv.org","2","direct","0.95","llm","semantic_scholar","0301078d5487546d8d265799606a5909a7637000","https://www.semanticscholar.org/paper/0301078d5487546d8d265799606a5909a7637000","https://arxiv.org/pdf/2509.23683","yes","storage\pdfs\topic_1\paper_125.pdf","yes","Federated continual learning (FCL) has garnered increasing attention for its ability to support distributed computation "
"126","Joint Class and Domain Continual Learning for Decentralized Federated Processes","Chiara Lanza; T. Tuytelaars; M. Miozzo; E. Angelats; Paolo Dini","2025","IEEE Access","1","adjacent","0.8","llm","semantic_scholar","de94536b47a0031e074f9ef872f5a388cc951aa3","https://www.semanticscholar.org/paper/de94536b47a0031e074f9ef872f5a388cc951aa3","https://doi.org/10.1109/access.2025.3555750","yes","storage\pdfs\topic_1\paper_126.pdf","yes","Continual learning (CL) is attracting attention to learn in dynamic and non-stationary environments, typical of many rea"
"127","Sparse-FCL: Sparse Federated Continual Learning for Evolving Mobile Edge Computing Environments","Yan Liu; Feiyang Liu; Bin Guo; Zhouyangzi Zhang; Ruonan Xu; Zhiwen Yu","2025","IEEE Transactions on Services Computing","1","direct","0.9","llm","semantic_scholar","6709aec5c39f38e64ac3442c2dab053c02c3dac7","https://www.semanticscholar.org/paper/6709aec5c39f38e64ac3442c2dab053c02c3dac7","","no","","yes","Mobile Edge Computing (MEC) leverages embedded devices to deliver low-latency and cost-effective intelligent services, s"
"128","A Robust and Scalable Federated Continual Learning Framework for Adaptive DDoS Detection in Heterogeneous IoT Environments","R. Benameur; Amine Dahane; Sami Souihi; A. Mellouk","2025","ICC 2025 - IEEE International Conference on Communications","1","direct","0.9","llm","semantic_scholar","1332487d21dada520305a85aa0e320ca94a9ccc6","https://www.semanticscholar.org/paper/1332487d21dada520305a85aa0e320ca94a9ccc6","","no","","yes","The evolution of Distributed Denial-of-Service (DDoS) attack techniques on the Internet of Things (IoT) domain presents "
"129","Task-Agnostic Federated Continual Learning via Replay-Free Gradient Projection","Seohyeon Cha; Huancheng Chen; Haris Vikalo","2025","arXiv.org","1","adjacent","0.8","llm","semantic_scholar","e1c3be0db0c766dfe575185f3e32759613210d73","https://www.semanticscholar.org/paper/e1c3be0db0c766dfe575185f3e32759613210d73","https://arxiv.org/pdf/2509.21606","yes","storage\pdfs\topic_1\paper_129.pdf","yes","Federated continual learning (FCL) enables distributed client devices to learn from streaming data across diverse and ev"
"620","Federated Continual Learning with Adaptive Differential Privacy and Client-Side Drift Detection for Evolving Medical Imaging Datasets","Nnaemeka Kingsley Ugwumba","2025","","0","direct","0.85","llm","crossref","10.21203/rs.3.rs-8182728/v1","https://doi.org/10.21203/rs.3.rs-8182728/v1","","no","","yes","<title>Abstract</title>                 <p>This paper presents a novel Federated Continual Learning framework for medica"
"621","Intrusion Detection based on Concept Drift Detection &amp;amp; Online Incremental Learning","Farah Jemili; Khaled Jouini; Ouajdi KORBAA","2023","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-3692862/v1","https://doi.org/10.21203/rs.3.rs-3692862/v1","","no","","yes","<jats:title>Abstract</jats:title>         <jats:p>Intrusions are constantly evolving and changing, and to keep up with t"
"622","Federated transfer learning: Concept and application","Tengjun Ni","2023","Applied and Computational Engineering","1","adjacent","0.4","llm","crossref","10.54254/2755-2721/4/20230487","https://doi.org/10.54254/2755-2721/4/20230487","","no","","yes","<jats:p>As the development of Machine Learning, more and more data are used to train models in order to guide peoples da"
"623","Deep Continual Learning Framework for Zero-Day Network Intrusion Detection Under Concept Drift","DOMINIC  JOHN KAVOI; AQEEL SAHI; CHARLES  JUMAA KATILA","2026","","0","adjacent","0.45","llm","crossref","10.2139/ssrn.6538249","https://doi.org/10.2139/ssrn.6538249","","no","","yes","<jats:p>Zero-day attacks are those that are founded on unknown vulnerability and are not identified by signature-based a"
"624","Statistical Mechanics of On-Line Learning Under Concept Drift","Michiel Straat; Fthi Abadi; Christina Göpfert; Barbara Hammer; Michael Biehl","2018","","3","foundational","0.4","llm","crossref","10.20944/preprints201809.0104.v1","https://doi.org/10.20944/preprints201809.0104.v1","","no","","yes","<jats:p>We introduce a modelling framework for the investigation of on-line machine learning processes in non-stationary"
"625","FedContrast: A Contrastive Learning Framework to Mitigate Client Drift Under Statistical Heterogeneity in Federated Multi-Class Soil Classification","Aviral Kumar Goyal; Manish Pandey; Dhirendra Pratap Singh; Jaytrilok Choudhary; Rahul Haripriya","2025","","0","adjacent","0.4","llm","crossref","10.21203/rs.3.rs-6774369/v1","https://doi.org/10.21203/rs.3.rs-6774369/v1","","no","","yes","<title>Abstract</title>         <p>FedContrast is a novel contrastive learning framework designed to improve federated c"
"626","Virtual concept drift detection and adaptation in federated data stream learning","Xiaoting Chen; Shuo Wang; Tengsen Zhang; Guanhui Yang; Yun Yang","2025","International Journal of Data Science and Analytics","1","direct","0.95","llm","crossref","10.1007/s41060-025-00953-2","https://doi.org/10.1007/s41060-025-00953-2","","no","","yes","<jats:title>Abstract</jats:title>                   <jats:p>This paper aims to provide valuable insights and solutions f"
"627","Collaborative Artifical Intelligence Concept: Federated Learning Review","Mehmet NERGİZ","2022","DÜMF Mühendislik Dergisi","0","exclude","0.1","llm","crossref","10.24012/dumf.1130789","https://doi.org/10.24012/dumf.1130789","","no","","no","<jats:p xml:lang=""en"">Artificial intelligence (AI) draws its power from big data. However, accessing and processing big "
"628","Understanding Data Drift and Concept Drift in Machine Learning Systems","Sandeep Bharadwaj Mannapur","2025","International Journal of Scientific Research in Computer Science, Engineering and Information Technology","3","adjacent","0.4","llm","crossref","10.32628/cseit25111239","https://doi.org/10.32628/cseit25111239","","no","","yes","<jats:p>This comprehensive article examines the critical challenges of data drift and concept drift in machine learning "
"629","Federated Learning with Sample-level Client Drift Mitigation","Haoran Xu; Jiaze Li; Wanyi Wu; Hao Ren","2025","Proceedings of the AAAI Conference on Artificial Intelligence","5","adjacent","0.55","llm","crossref","10.1609/aaai.v39i20.35480","https://doi.org/10.1609/aaai.v39i20.35480","","no","","yes","<jats:p>Federated Learning (FL) suffers from severe performance degradation due to the data heterogeneity among clients."
"630","Concept Drift : detection, update and correction","; Maxime Fuccellaro","","","0","foundational","0.4","llm","crossref","10.70675/1a62ad0az9318z4b76zb890zb92f66532645","https://doi.org/10.70675/1a62ad0az9318z4b76zb890zb92f66532645","","no","","yes","<jats:title>​Dérive des modèles d’apprentissage : détection, mise à jour à la volée et correction</jats:title>          "
"631","FedStream: Prototype-Based Federated Learning on Distributed Concept-Drifting Data Streams","Cobbinah B. Mawuli; Liwei Che; Jay Kumar; Salah Ud Din; Zhili Qin; Qinli Yang; Junming Shao","2023","IEEE Transactions on Systems Man and Cybernetics Systems","29","direct","0.95","llm","openalex","10.1109/tsmc.2023.3293462","https://doi.org/10.1109/tsmc.2023.3293462","","no","","yes","Distributed data stream mining has gained increasing attention in recent years since many organizations collect tremendo"
"632","Federated Learning Drift Detection: An Empirical Study on the Impact of Concept and Data Drift","Leyla Rahimli; Feras M. Awaysheh; Sawsan Al Zubi; Sadi Alawadi","2024","","15","direct","0.9","llm","openalex","10.1109/flta63145.2024.10839814","https://doi.org/10.1109/flta63145.2024.10839814","http://urn.kb.se/resolve?urn=urn:nbn:se:bth-27501","no","","yes","Federated Learning (FL) has emerged as a transformative paradigm in machine learning, enabling decentralized model train"
"633","Attentive Federated Learning for Concept Drift in Distributed 5G Edge\n Networks","Amir Hossein Estiri; Muthucumaru Maheswaran","2021","arXiv (Cornell University)","7","direct","0.9","llm","openalex","10.48550/arxiv.2111.07457","https://doi.org/10.48550/arxiv.2111.07457","https://arxiv.org/pdf/2111.07457","yes","storage\pdfs\topic_1\paper_633.pdf","yes","Machine learning (ML) is expected to play a major role in 5G edge computing.\nVarious studies have demonstrated that ML "
"634","Novel Class Detection with Concept Drift in Data Stream - AhtNODE","Jay Gandhi; Vaibhav Gandhi","2020","International Journal of Distributed Systems and Technologies","3","exclude","0.2","llm","crossref","10.4018/ijdst.2020010102","https://doi.org/10.4018/ijdst.2020010102","","no","","no","<jats:p>Data stream mining has become an interesting analysis topic and it is a growing interest in data discovery metho"
"635","MASSIVELY DISTRIBUTED CONCEPT DRIFT HANDLING IN LARGE NETWORKS","ISTVÁN HEGEDŰS; RÓBERT ORMÁNDI; MÁRK JELASITY","2013","Advances in Complex Systems","3","exclude","0.0","rule","crossref","10.1142/s0219525913500215","https://doi.org/10.1142/s0219525913500215","","no","","no","<jats:p>Massively distributed data mining in large networks such as smart device platforms and peer-to-peer systems is a"
"636","Concept Drift Adaptation Techniques in Distributed Environment for Real-World Data Streams","Hassan Mehmood; Panos Kostakos; Marta Cortes; Theodoros Anagnostopoulos; Susanna Pirttikangas; Ekaterina Gilman","2021","Smart Cities","64","adjacent","0.55","llm","crossref","10.3390/smartcities4010021","https://doi.org/10.3390/smartcities4010021","","no","","yes","<jats:p>Real-world data streams pose a unique challenge to the implementation of machine learning (ML) models and data a"
"637","AdaptiveFedLoRA: Drift-Aware Adaptive LoRA Rank Scheduling for Federated Medical Small Language Models","Yunguo Yu","2026","","2","direct","0.95","llm","crossref","10.64898/2026.01.18.26344237","https://doi.org/10.64898/2026.01.18.26344237","","no","","yes","<jats:title>Abstract</jats:title>                 <jats:p>                   Federated learning (FL) for medical small l"
"638","Feature Drift-Aware Boosted Ensemble (FDABE) for Concept Drift Adaptation in Industrial Sensor Dataset","Abhay  Anil Dande; Mahendra  A. Pund; Amruta Deshmukh","2026","","0","adjacent","0.45","llm","crossref","10.2139/ssrn.6387111","https://doi.org/10.2139/ssrn.6387111","","no","","yes","<jats:p>Real-world industrial data streams are prone to concept drift, where the statistical properties of data change o"
"639","Improving intrusion detection in distributed systems with federated learning","; Léo Lavaur","","","0","adjacent","0.4","llm","crossref","10.70675/c3ca371czd144z4ffaz8b23z6c839baabd07","https://doi.org/10.70675/c3ca371czd144z4ffaz8b23z6c839baabd07","","no","","yes","<jats:title>Améliorer la détection d’intrusions dans les systèmes répartis grâce à l’apprentissage fédéré</jats:title>  "
"640","Handling Concept Drift in Phishing Detection: An Online Ensemble with Drift-Aware Reweighting&amp;nbsp;","Johannes M. Becker; Sophie L. Hartmann; Daniel K. Schneider","2026","","0","adjacent","0.4","llm","crossref","10.2139/ssrn.6089348","https://doi.org/10.2139/ssrn.6089348","","no","","yes","<jats:p>Phishing campaigns evolve rapidly, causing distribution shifts that degrade the performance of static classifier"
"641","Explaining Concept Drift through the Evolution of Group Counterfactuals","Ignacy Stepka; Jerzy Stefanowski","2025","","0","adjacent","0.45","llm","crossref","10.65215/xr736e84","https://doi.org/10.65215/xr736e84","","no","","yes","<jats:p>Machine learning models in dynamic environments often suffer from concept drift, where changes in the data distr"
"642","Concept Drift","Marcus A. Maloof","2005","Encyclopedia of Data Warehousing and Mining","3","exclude","0.0","rule","crossref","10.4018/978-1-59140-557-3.ch039","https://doi.org/10.4018/978-1-59140-557-3.ch039","","no","","no","<jats:p>Traditional approaches to data mining are based on an assumption that the process that generated or is generatin"
"643","Theses on the Concept of the Contemporary","Theodore Martin","2017","Contemporary Drift","0","exclude","0.0","llm","crossref","10.7312/columbia/9780231181921.003.0001","https://doi.org/10.7312/columbia/9780231181921.003.0001","","no","","no","<p>This book is a study of contemporary literature and film. It is also a study of what it means to call things like lit"
