"paper_id","title","authors","year","venue","citation_count","decision_label","relevance_score","decision_method","source_api","external_id","url","pdf_url","pdf_downloaded","pdf_path","parsed","abstract_preview"
"256","The Age of Ransomware: A Survey on the Evolution, Taxonomy, and Research Directions","Salwa Razaulla; Claude Fachkha; C. Markarian; Amjad Gawanmeh; Wathiq Mansoor; B. Fung; C. Assi","2023","IEEE Access","80","adjacent","0.3","llm","semantic_scholar","f55510c6afecbb9938a41bd20865af17b04b1db0","https://www.semanticscholar.org/paper/f55510c6afecbb9938a41bd20865af17b04b1db0","https://ieeexplore.ieee.org/ielx7/6287639/6514899/10105244.pdf","no","","yes","The proliferation of ransomware has become a significant threat to cybersecurity in recent years, causing significant fi"
"257","A Survey on Ensemble Learning for Data Stream Classification","Heitor Murilo Gomes; J. P. Barddal; F. Enembreck; A. Bifet","2017","ACM Computing Surveys","565","exclude","0.0","rule","semantic_scholar","b39ebb8a14c68daa1d9c560fc342be24cf9e8660","https://www.semanticscholar.org/paper/b39ebb8a14c68daa1d9c560fc342be24cf9e8660","","no","","no",""
"258","Machine Learning in Cyber Security: A Comprehensive Review","Swetha C B; Pankaj Kumar G; Akhil Babu M K; A. A. Aswathy; Chithra D. Gracia","2025","2025 Advanced Computing and Communication Technologies for High Performance Applications (ACCTHPA)","1","adjacent","0.4","llm","semantic_scholar","74bdc3f029c38f4665e934ef95d2624f980aa2ad","https://www.semanticscholar.org/paper/74bdc3f029c38f4665e934ef95d2624f980aa2ad","","no","","yes","The escalating sophistication and frequency of cyber threats have necessitated the development of intelligent and adapti"
"259","A Survey of Visibility for Walkthrough Applications","D. Cohen-Or; Y. Chrysanthou; Cláudio T. Silva; F. Durand","2003","IEEE Transactions on Visualization and Computer Graphics","491","exclude","0.0","rule","semantic_scholar","5ff7f8c01c9e8c95726069e85e71f80727a3378a","https://www.semanticscholar.org/paper/5ff7f8c01c9e8c95726069e85e71f80727a3378a","","no","","no",""
"260","Deposited in DRO : 23 April 2020 Version of attached le : Published Version Peer-review status of attached le :","C. Steinhardt; M. Jauzac; A. Acebrón; H. Atek; P. Capak; I. Davidzon; D. Eckert; D. Harvey; A. Koekemoer; C. Lagos; G. Mahler; M. Montes; A. Niemiec; M. Nonino; P. Oesch; J. Richard; S. Rodney; M. Schaller; K. Sharon; L. Strolger; J. Allingham; A. Amara; Y. Bahé; S. Bose; R. Bouwens; L. Bradley; G. Brammer; T. Broadhurst; R. Cañas; R. Cen; B. Clément; D. Clowe; D. Coe; T. Connor; B. Darvish; J. Diego; H. Ebeling; A. Edge; E. Egami; S. Ettori; A. Faisst; B. Frye; L. Furtak; C. Gómez-Guijarro; J. González; Anthony H. Gonzalez; O. Graur; D. Gruen; H. Hensley; P. Jablonka; S. Jha; E. Jullo; J. Kneib; V. Kokorev; D. Lagattuta; M. Limousin; A. V. D. Linden; N. B. Linzer; Adrian Lopez; G. Magdis; R. Massey; D. Masters; M. Maturi; C. McCully; S. McGee; M. Meneghetti; B. Mobasher; L. Moustakas; E. Murphy; P. Natarajan; M. Neyrinck; O. Kyle; Connor; M. Oguri; A. Pagul; J. Rhodes; R. Rich; A. Robertson; M. Sereno; H. Shan; Graham P. Smith; A. Sneppen; G. Squires; S. Tam; C. Tchernin; S. Toft; K. Umetsu; J. Weaver; R. Weeren; L. Williams; T. Wilson; Lin Yan; A. Zitrin","2016","","0","exclude","0.0","rule","semantic_scholar","804bb301cf3e62344c8a78cebe0a70614b618ec7","https://www.semanticscholar.org/paper/804bb301cf3e62344c8a78cebe0a70614b618ec7","","no","","no",""
"261","A Comment on the Zonal, Intrazonal, and Azonal Concepts and Serpentine Soils","E. Alexander","2009","","3","exclude","0.0","rule","semantic_scholar","75e3d4da5832cbcf43f314a67812a2394db6f886","https://www.semanticscholar.org/paper/75e3d4da5832cbcf43f314a67812a2394db6f886","https://www.biodiversitylibrary.org/partpdf/168924","no","","no","Some prominent ecologists have stated that serpentine soils (soils with ultramafic parent materials) are azonal. Actuall"
"262","Analyzing Inequality: Life Chances and Social Mobility in Comparative Perspective","David J. Brady","2006","","20","exclude","0.0","rule","semantic_scholar","c09fc2f2c13ccc1b32c353470b846dcd4e7b52df","https://www.semanticscholar.org/paper/c09fc2f2c13ccc1b32c353470b846dcd4e7b52df","","no","","no",""
"263","Federated learning for Healthcare 5.0: a comprehensive survey, taxonomy, challenges, and solutions","Muhammad Amin; Shabir Ahmad; W. Loh","2025","Soft Computing - A Fusion of Foundations, Methodologies and Applications","8","exclude","0.0","rule","semantic_scholar","f50590747f7d31e26cc350dc3c0c6fb5498f497f","https://www.semanticscholar.org/paper/f50590747f7d31e26cc350dc3c0c6fb5498f497f","","no","","no",""
"264","Foundational models and federated learning: survey, taxonomy, challenges and practical insights","Cosmin Hatfaludi; Alex Serban","2025","PeerJ Computer Science","3","adjacent","0.6","llm","semantic_scholar","e61b95ed9655a073e597e58c0a7eae7324d21da7","https://www.semanticscholar.org/paper/e61b95ed9655a073e597e58c0a7eae7324d21da7","https://arxiv.org/pdf/2509.05142","yes","storage\pdfs\topic_2\paper_264.pdf","yes","Federated learning has the potential to unlock siloed data and distributed resources by enabling collaborative model tra"
"265","Survey on Federated Learning Threats: concepts, taxonomy on attacks and defences, experimental study and challenges","Nuria Rodr'iguez-Barroso; Daniel Jim'enez L'opez; M. V. Luz'on; Francisco Herrera; Eugenio Martínez-Cámara","2022","Information Fusion","303","exclude","0.2","llm","semantic_scholar","0ed8340d8c7e46047677c84929e72b3f1fc274c2","https://www.semanticscholar.org/paper/0ed8340d8c7e46047677c84929e72b3f1fc274c2","https://arxiv.org/pdf/2201.08135","no","","no","Federated learning is a machine learning paradigm that emerges as a solution to the privacy-preservation demands in arti"
"266","A Survey on Group Fairness in Federated Learning: Challenges, Taxonomy of Solutions and Directions for Future Research","Teresa Salazar; Helder Ara'ujo; Alberto Cano; P. Abreu","2024","arXiv.org","7","exclude","0.2","llm","semantic_scholar","83ba2243474fd677fa1f2efe0d93a36ea61df5ae","https://www.semanticscholar.org/paper/83ba2243474fd677fa1f2efe0d93a36ea61df5ae","https://arxiv.org/pdf/2410.03855","no","","no","Group fairness in machine learning is an important area of research focused on achieving equitable outcomes across diffe"
"267","Survey of Multimodal Federated Learning: Exploring Data Integration, Challenges, and Future Directions","Mumin Adam; Abdullatif Albaseer; U. Baroudi; Mohamed M. Abdallah","2025","IEEE Open Journal of the Communications Society","19","adjacent","0.6","llm","semantic_scholar","3c2d5344d297e85ac6e15006da8d003afd4a432e","https://www.semanticscholar.org/paper/3c2d5344d297e85ac6e15006da8d003afd4a432e","https://doi.org/10.1109/ojcoms.2025.3554537","no","","yes","The rapidly expanding demand for intelligent wireless applications and the Internet of Things (IoT) requires advanced sy"
"268","State of the art and taxonomy survey on federated learning and blockchain integration in UAV applications","Hela Alaya; Asma Ben Letaifa; A. Rachedi","2025","Journal of Supercomputing","8","exclude","0.0","rule","semantic_scholar","052e1a2d0e56e000c6e95c90f15fd0f87a07e6c4","https://www.semanticscholar.org/paper/052e1a2d0e56e000c6e95c90f15fd0f87a07e6c4","","no","","no",""
"269","A Survey and Taxonomy of Privacy-Preserving IoT Anomaly Detection Systems Using Federated Learning and Blockchain for Sustainable Next Generation Networks","K. J; N. D","2025","2025 IEEE First International Conference on Innovations in Engineering and Next-Generation Technologies for Sustainability (ICINVENTS)","0","adjacent","0.4","llm","semantic_scholar","06b5fcfce312c372d657010f32bdbd1b145c644f","https://www.semanticscholar.org/paper/06b5fcfce312c372d657010f32bdbd1b145c644f","","no","","yes","The Internet of Things (IoT) is expanding at an unprecedented pace, making anomaly detection vital for ensuring security"
"270","A Survey on Heterogeneity Taxonomy, Security and Privacy Preservation in the Integration of IoT, Wireless Sensor Networks and Federated Learning","Tesfahunegn Minwuyelet Mengistu; Taewoon Kim; Jenn-Wei Lin","2024","Italian National Conference on Sensors","53","adjacent","0.4","llm","semantic_scholar","aa1079cdbad014638608f8921dcd2d70462cbe34","https://www.semanticscholar.org/paper/aa1079cdbad014638608f8921dcd2d70462cbe34","https://www.mdpi.com/1424-8220/24/3/968/pdf?version=1706804529","no","","yes","Federated learning (FL) is a machine learning (ML) technique that enables collaborative model training without sharing r"
"271","Federated learning for heart disease detection and classification in edge enabled IoMT-based healthcare: taxonomy, challenges, and opportunities","Muhammad Amir Khan; Abdul Khader Jilani Saudagar; M. M. Yaqoob; Muhammad Nazir; Abdullah Yousafzai; S. K. U. Zaman; Y. Alkhrijah; Tehseen Mazhar","2025","Computing","1","exclude","0.0","rule","semantic_scholar","ea37f95fce4943d975631b3e335c9f10a1011340","https://www.semanticscholar.org/paper/ea37f95fce4943d975631b3e335c9f10a1011340","","no","","no",""
"272","Federated learning attack surface: taxonomy, cyber defences, challenges, and future directions","Attia Qammar; Jianguo Ding; Huansheng Ning","2021","Artificial Intelligence Review","48","exclude","0.0","rule","semantic_scholar","ada867409356e0a82cbed1ce22cda2c32842985a","https://www.semanticscholar.org/paper/ada867409356e0a82cbed1ce22cda2c32842985a","","no","","no",""
"273","From Centralized to Decentralized Federated Learning: Theoretical Insights, Privacy Preservation, and Robustness Challenges","Qiongxiu Li; Wenrui Yu; Yufei Xia; Jun Pang","2025","arXiv.org","7","adjacent","0.4","llm","semantic_scholar","fbe517a3efaf896d59b0455747c61df9b8c058be","https://www.semanticscholar.org/paper/fbe517a3efaf896d59b0455747c61df9b8c058be","https://arxiv.org/pdf/2503.07505","yes","storage\pdfs\topic_2\paper_273.pdf","yes","Federated Learning (FL) enables collaborative learning without directly sharing individual's raw data. FL can be impleme"
"274","Bias in Federated Learning: A Comprehensive Survey","Nawel Benarba; Sara Bouchenak","2025","ACM Computing Surveys","6","adjacent","0.6","llm","semantic_scholar","49108a557c8bfca360c987e3d803ec01f1a1e635","https://www.semanticscholar.org/paper/49108a557c8bfca360c987e3d803ec01f1a1e635","","no","","yes","Federated Learning (FL) enables collaborative model training over multiple clients’ data, without sharing these data for"
"275","Quantum Federated Learning: A Comprehensive Survey","Md Raihan Uddin; Shaba Shaon; Ratun Rahman; Dinh C. Nguyen; O. Dobre; D. Niyato","2025","IEEE Communications Surveys and Tutorials","6","exclude","0.1","llm","semantic_scholar","8f40f887b887907375756eb3a5500cf5ebd5200e","https://www.semanticscholar.org/paper/8f40f887b887907375756eb3a5500cf5ebd5200e","https://arxiv.org/pdf/2508.15998","no","","no","Quantum federated learning (QFL) is a combination of distributed quantum computing and federated machine learning, integ"
"276","Trustworthy Federated Learning: A Comprehensive Review, Architecture, Key Challenges, and Future Research Prospects","Asadullah Tariq; M. Serhani; F. Sallabi; E. Barka; Tariq Qayyum; H. Khater; Khaled Shuaib","2024","IEEE Open Journal of the Communications Society","63","adjacent","0.4","llm","semantic_scholar","00b9cead4ffc66c9b1282058dbd65f780cdf37e8","https://www.semanticscholar.org/paper/00b9cead4ffc66c9b1282058dbd65f780cdf37e8","https://doi.org/10.1109/ojcoms.2024.3438264","no","","yes","Federated Learning (FL) emerged as a significant advancement in the field of Artificial Intelligence (AI), enabling coll"
"277","Vertical Federated Learning for Effectiveness, Security, Applicability: A Survey","Mang Ye; Wei Shen; Bo Du; E. Snezhko; Vassili Kovalev; P. Yuen","2024","ACM Computing Surveys","33","adjacent","0.4","llm","semantic_scholar","6b3a5072a0e536bbb89b4b8cbc3fd7c1e95220c8","https://www.semanticscholar.org/paper/6b3a5072a0e536bbb89b4b8cbc3fd7c1e95220c8","https://arxiv.org/pdf/2405.17495","yes","storage\pdfs\topic_2\paper_277.pdf","yes","Vertical Federated Learning (VFL) is a privacy-preserving distributed learning paradigm where different parties collabor"
"278","A Survey on Federated Learning in Human Sensing","Mohan Li; M. Gjoreski; Pietro Barbiero; Gašper Slapničar; M. Luštrek; Nicholas D. Lane; Marc Langheinrich","2025","arXiv.org","4","adjacent","0.4","llm","semantic_scholar","755304685042b1c419cc87429d4278e4ca34140d","https://www.semanticscholar.org/paper/755304685042b1c419cc87429d4278e4ca34140d","https://arxiv.org/pdf/2501.04000","yes","storage\pdfs\topic_2\paper_278.pdf","yes","Human Sensing, a field that leverages technology to monitor human activities, psycho-physiological states, and interacti"
"279","Optimizing Federated Learning: Addressing Key Challenges in Real-World Applications","Nathaniel Kang; Yugyeong Lim; Jongho Im","2025","IEEE Internet of Things Journal","5","adjacent","0.6","llm","semantic_scholar","2b9e0b0bc02cebdb808bfdbcbc8ef497d28596c3","https://www.semanticscholar.org/paper/2b9e0b0bc02cebdb808bfdbcbc8ef497d28596c3","","no","","yes","Federated learning (FL) has emerged as a powerful solution for training machine learning models across decentralized dat"
"280","Advances and Open Challenges in Federated Learning with Foundation Models","Chao Ren; Han Yu; Hongyi Peng; Xiaoli Tang; Anran Li; Yulan Gao; A. Tan; Bo Zhao; Xiaoxiao Li; Zengxiang Li; Qiang Yang","2024","arXiv.org","27","exclude","0.0","rule","semantic_scholar","f4aa3effc4ed19ed61b96cb742c49acf8d1a235c","https://www.semanticscholar.org/paper/f4aa3effc4ed19ed61b96cb742c49acf8d1a235c","","no","","no",""
"281","Toward Quantum Federated Learning","Chao Ren; Rudai Yan; Huihui Zhu; Han Yu; Minrui Xu; Yuan Shen; Yan Xu; Ming Xiao; Zhaoyang Dong; Mikael Skoglund; Dusit Niyato; L. Kwek","2025","IEEE Transactions on Neural Networks and Learning Systems","22","exclude","0.2","llm","semantic_scholar","61678d7eae069514a818ace48fb1d18c3ccfa509","https://www.semanticscholar.org/paper/61678d7eae069514a818ace48fb1d18c3ccfa509","","no","","no","Quantum federated learning (QFL) is an emerging interdisciplinary field that merges the principles of quantum computing "
"282","Online Machine Learning from Non-stationary Data Streams in the Presence of Concept Drift and Class Imbalance: A Systematic Review","A. S. Palli; J. Jaafar; Abdul Rehman Gilal; Aeshah Alsughayyir; Heitor Murilo Gomes; Abdullah M. Alshanqiti; Mazni Omar","2024","Journal of Information and Communication Technologies","12","adjacent","0.6","llm","semantic_scholar","a9e15d19088f0482bbeff3c06a2319b8fe20fe04","https://www.semanticscholar.org/paper/a9e15d19088f0482bbeff3c06a2319b8fe20fe04","https://e-journal.uum.edu.my/index.php/jict/article/download/20733/4212","yes","storage\pdfs\topic_2\paper_282.pdf","yes","In IoT environment applications generate continuous non-stationary data streams with in-built problems of concept drift "
"283","RMIDDM: an unsupervised and interpretable concept drift detection method for data streams","Ruivaldo Lobão-Neto; B. Alencar; H. Gomes; Albert Bifet; João Gama; G. Cassales; Ricardo Araújo Rios","2025","Data mining and knowledge discovery","0","exclude","0.0","rule","semantic_scholar","00a61dc2ee69bc15b477a84b111e973fea90f895","https://www.semanticscholar.org/paper/00a61dc2ee69bc15b477a84b111e973fea90f895","","no","","no",""
"284","Class Informed Concept Drift Detection in Multi-Class Data Streams","G. J. Aguiar; Alberto Cano","2025","International Journal of Data Science and Analysis","0","exclude","0.0","rule","semantic_scholar","5d9e0ff7fee928d162054bb47c2fee41081b429d","https://www.semanticscholar.org/paper/5d9e0ff7fee928d162054bb47c2fee41081b429d","","no","","no",""
"285","Performance-based drift detection for active machine learning model adaption: A comparative analysis across 35 HVAC devices","K. Derzsi; F. Stinner; L. Patrun; J. Klingebiel; D. Müller","2025","Journal of Physics: Conference Series","1","adjacent","0.6","llm","semantic_scholar","1f18ae4bbd2c3ff6fe4fae33d79a20ae58e982a3","https://www.semanticscholar.org/paper/1f18ae4bbd2c3ff6fe4fae33d79a20ae58e982a3","","no","","yes","Building operations contribute significantly to global CO2 emissions, making optimal energy system control crucial for c"
"286","A novel framework for concept drift detection using autoencoders for classification problems in data streams","Usman Ali; Tariq Mahmood","2024","International Journal of Machine Learning and Cybernetics","9","exclude","0.0","rule","semantic_scholar","cdb0e16100ae2ca71354db252fb2ee9023ec5b01","https://www.semanticscholar.org/paper/cdb0e16100ae2ca71354db252fb2ee9023ec5b01","","no","","no",""
"287","Optimized adaptive machine learning for dynamic data streams","Aivar Sakhipov; Aruzhan Mektepbayeva; Amangul Talgat; Maxot Rakhmetov; A. Adiyeva; A. Seitenov; Nurzhan Ualiyev; Shynar Yelezhanova","2025","Eastern-European Journal of Enterprise Technologies","0","adjacent","0.6","llm","semantic_scholar","f2038f6a9e1d1303434c54cfe66606535da5a52d","https://www.semanticscholar.org/paper/f2038f6a9e1d1303434c54cfe66606535da5a52d","","no","","yes","The object of the study is the adaptive machine learning systems that are able to process large amounts of rapidly chang"
"288","Ensemble framework for concept drift detection and class imbalance in data streams","Priya S; A. R","2024","Multimedia tools and applications","3","exclude","0.0","rule","semantic_scholar","62c5aa3949937965979dc96ec25e7b3856f023ed","https://www.semanticscholar.org/paper/62c5aa3949937965979dc96ec25e7b3856f023ed","","no","","no",""
"289","Diversity Measure for Concept Drift Detection in Data Streams","Osama Mahdi; S. Bevinakoppa; Sarabjot Singh","2024","2024 IEEE 9th International Conference on Engineering Technologies and Applied Sciences (ICETAS)","0","adjacent","0.6","llm","semantic_scholar","d2a7a9ea66da02fde83f0a7670ff4af2d9c54c45","https://www.semanticscholar.org/paper/d2a7a9ea66da02fde83f0a7670ff4af2d9c54c45","","no","","yes","Concept drift is a notable challenge in machine learning, data mining, and applications involving big data and large-sca"
"290","Concept Drift Detection with Optimal Machine Learning Model for Data Classification","S. C. Emerald; T. Vengattaraman","2022","2022 6th International Conference on Trends in Electronics and Informatics (ICOEI)","1","exclude","0.2","llm","semantic_scholar","62acd50df58db679f70f620f5b930550931114a2","https://www.semanticscholar.org/paper/62acd50df58db679f70f620f5b930550931114a2","","no","","no","Recently, massive quantity of data streams have been produced rapidly due to the continual technological advancements an"
"291","A systematic review on detection and adaptation of concept drift in streaming data using machine learning techniques","Shruti Arora; Rinkle Rani; Nitin Saxena","2024","WIREs Data. Mining. Knowl. Discov.","20","adjacent","0.6","llm","semantic_scholar","01c3e119483b4f030850fe3d3d6a2f6e315e0dd9","https://www.semanticscholar.org/paper/01c3e119483b4f030850fe3d3d6a2f6e315e0dd9","","no","","yes","Last decade demonstrate the massive growth in organizational data which keeps on increasing multi‐fold as millions of re"
"292","Literature Review on Concept Drift in High-Dimensional Data Streams: Challenges and Detection Methods","","2025","International Journal of Advanced Trends in Computer Science and Engineering","0","adjacent","0.6","llm","semantic_scholar","76a88291ff57e9495ac5df80c18e2ac1dff28105","https://www.semanticscholar.org/paper/76a88291ff57e9495ac5df80c18e2ac1dff28105","","no","","yes","Concept drift, the phenomenon where the underlying data distribution changes over time, presents significant challenges "
"293","Concept Drift Detection Technique using Supervised and Unsupervised Learning for Big Data Streams","Manzoor Ahmed Hashmani1; Syed Muslim Jameel; Vali Uddin4; S. Sajjad; Hussain Rizvi","2020","","1","exclude","0.0","rule","semantic_scholar","1eed7dc96c2d3d01929359f781ab5357fad4904c","https://www.semanticscholar.org/paper/1eed7dc96c2d3d01929359f781ab5357fad4904c","","no","","no",""
"294","Concept Drift Detection from Multi-Class Imbalanced Data Streams","Lukasz Korycki; B. Krawczyk","2021","IEEE International Conference on Data Engineering","53","adjacent","0.6","llm","semantic_scholar","0afe794ae118d45b5e28634cc86fbf73d7df719c","https://www.semanticscholar.org/paper/0afe794ae118d45b5e28634cc86fbf73d7df719c","https://arxiv.org/pdf/2104.10228","yes","storage\pdfs\topic_2\paper_294.pdf","yes","Continual learning from data streams is among the most important topics in contemporary machine learning. One of the big"
"295","Online Automated Machine Learning for Class Imbalanced Data Streams","Zhaoyang Wang; Shuo Wang","2023","IEEE International Joint Conference on Neural Network","2","adjacent","0.6","llm","semantic_scholar","dc2599dd8f7275836169e11ef3cf65f144330438","https://www.semanticscholar.org/paper/dc2599dd8f7275836169e11ef3cf65f144330438","","no","","yes","Automated machine learning (AutoML) has achieved great success in offline class imbalance learning where data are static"
"296","A Unified Framework for Detecting Gradual and Abrupt Concept Drifts in Data Stream Mining: The Concept Drift Detection Framework with Hybrid Meta-Learning (CDDF-HML)","Gollanapalli V. Prasad; Kapil Sharma","2024","International Journal of Electrical and Electronics Engineering","4","adjacent","0.6","llm","semantic_scholar","f69d9d1d58bffd84b0463237f075dd46d80a18d2","https://www.semanticscholar.org/paper/f69d9d1d58bffd84b0463237f075dd46d80a18d2","https://www.internationaljournalssrg.org/../IJEEE/2024/Volume11-Issue7/IJEEE-V11I7P103.pdf","yes","storage\pdfs\topic_2\paper_296.pdf","yes","- The dynamic structure of data streams provides major challenges for sustaining prediction model accuracy over time. Co"
"297","A Neighbor-Searching Discrepancy-based Drift Detection Scheme for Learning Evolving Data","Feng Gu; Jie Lu; Zhen Fang; Kun Wang; Guangquan Zhang","2024","arXiv.org","1","adjacent","0.6","llm","semantic_scholar","32a4944505714e37d3298357bc62b259a8b1fc1f","https://www.semanticscholar.org/paper/32a4944505714e37d3298357bc62b259a8b1fc1f","https://arxiv.org/pdf/2405.14153","yes","storage\pdfs\topic_2\paper_297.pdf","yes","Uncertain changes in data streams present challenges for machine learning models to dynamically adapt and uphold perform"
"298","An Experimental Analysis of Drift Detection Methods on Multi-Class Imbalanced Data Streams","A. S. Palli; J. Jaafar; Heitor Murilo Gomes; M. Hashmani; Abdul Rehman Gilal","2022","Applied Sciences","11","adjacent","0.6","llm","semantic_scholar","2cd3f8e0df3ffbd272bf24ed7b1604e837f076fd","https://www.semanticscholar.org/paper/2cd3f8e0df3ffbd272bf24ed7b1604e837f076fd","https://www.mdpi.com/2076-3417/12/22/11688/pdf?version=1668687321","no","","yes","The performance of machine learning models diminishes while predicting the Remaining Useful Life (RUL) of the equipment "
"299","SDDM: an interpretable statistical concept drift detection method for data streams","Simona Micevska; Ahmed Awad; Sherif Sakr","2021","Journal of Intelligence and Information Systems","20","exclude","0.0","rule","semantic_scholar","da06180b1e0689b7df1c50acbf1cd7630d0b531c","https://www.semanticscholar.org/paper/da06180b1e0689b7df1c50acbf1cd7630d0b531c","","no","","no",""
"300","Concept drift detection for distributed multi-model machine learning systems","B. Quon; J. Gaudiot","2022","Annual International Computer Software and Applications Conference","5","adjacent","0.7","llm","semantic_scholar","fa5352161a09216f328a3f5739ec3ef3f7d0af36","https://www.semanticscholar.org/paper/fa5352161a09216f328a3f5739ec3ef3f7d0af36","","no","","yes","Many works focus on optimizing machine learning models during their training phase, but fail to account how these models"
"301","Anticipating to Change: A Proactive Approach for Concept Drift Adaptation in Data Streams","Juan Valentín Guerrero Cano; G. J. Aguiar; Alberto Cano","2025","Machine-mediated learning","1","exclude","0.0","rule","semantic_scholar","acd82c7e4946e369b11ab125ad0ee70acbaafb9f","https://www.semanticscholar.org/paper/acd82c7e4946e369b11ab125ad0ee70acbaafb9f","","no","","no",""
"302","Continual Learning for Skin Lesion Classification in Non-Stationary and Imbalanced Data Environment","Wen-Wei Tang; Zihao Zhan; Juan Wang; Jing Wang","2025","Wuhan International Conference on E-Business","0","exclude","0.0","rule","semantic_scholar","58382a8e21142404f7e229907541acda268a4c6b","https://www.semanticscholar.org/paper/58382a8e21142404f7e229907541acda268a4c6b","","no","","no",""
"303","Adaptive Anomaly Detection for Non-Stationary Time-Series: A Continual Learning Framework with Dynamic Distribution Monitoring","Y. Ou; Sumeng Huang; Feiyang Wang; Kan Zhou; Yingyi Shu","2025","2025 5th International Conference on Electronic Information Engineering and Computer Communication (EIECC)","0","adjacent","0.6","llm","semantic_scholar","89af0feb54530da20cb2c6c1665bc1cdab393d2b","https://www.semanticscholar.org/paper/89af0feb54530da20cb2c6c1665bc1cdab393d2b","","no","","yes","Non-stationary time-series data poses significant challenges for anomaly detection systems due to evolving patterns and "
"304","GPU-Enabled Edge-based Federated Continual Learning with Resource Adaptation for Efficient Non-Stationary Visual Anomaly Detection","Alexandre Niyomugaba; Dariusz Mrozek","2025","BigData Congress [Services Society]","0","direct","0.9","llm","semantic_scholar","0c72aade893cbc37706ca48fa4f1cc9b00dd7ca0","https://www.semanticscholar.org/paper/0c72aade893cbc37706ca48fa4f1cc9b00dd7ca0","","no","","yes","Federated industrial edge devices equipped with GPUs enable efficient visual data processing for anomaly detection acros"
"305","Continual Reinforcement Learning in 3D Non-stationary Environments","V. Lomonaco; Karan Desai; E. Culurciello; D. Maltoni","2019","2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","47","adjacent","0.4","llm","semantic_scholar","e3e97246503889369c840c63e4fdbf9a301d7f59","https://www.semanticscholar.org/paper/e3e97246503889369c840c63e4fdbf9a301d7f59","https://arxiv.org/pdf/1905.10112","yes","storage\pdfs\topic_2\paper_305.pdf","yes","High-dimensional always-changing environments constitute a hard challenge for current reinforcement learning techniques."
"306","Blind Adaptive Gait Planning on Non-stationary Environments via Continual Reinforcement Learning","Haopeng Hu; Yang Liu","2021","2021 IEEE International Conference on Unmanned Systems (ICUS)","1","adjacent","0.4","llm","semantic_scholar","a1627a733f9bb144ed1efd034284d36bed333aa1","https://www.semanticscholar.org/paper/a1627a733f9bb144ed1efd034284d36bed333aa1","","no","","yes","In order to solve the locomotion problem of the hexapod robot on non-stationary terrain, the continual reinforcement lea"
"307","A unifying framework for generalised Bayesian online learning in non-stationary environments","Gerardo Duran-Martin; Leandro S'anchez-Betancourt; Alexander Y. Shestopaloff; Kevin Murphy","2024","Trans. Mach. Learn. Res.","4","adjacent","0.6","llm","semantic_scholar","c4d64a922168e2918377fa6effcf81f593be9a60","https://www.semanticscholar.org/paper/c4d64a922168e2918377fa6effcf81f593be9a60","https://arxiv.org/pdf/2411.10153","yes","storage\pdfs\topic_2\paper_307.pdf","yes","We propose a unifying framework for methods that perform probabilistic online learning in non-stationary environments. W"
"308","Continual Contrastive Learning for Non-Stationary Data Streams in Autonomous Systems","Dr. Lucia M. Ferrero","2025","Journal of Multidisciplinary Knowledge","0","adjacent","0.6","llm","semantic_scholar","d554faffa74173b11dfd24b333a4cf09b80aae8b","https://www.semanticscholar.org/paper/d554faffa74173b11dfd24b333a4cf09b80aae8b","","no","","yes","Autonomous systems operate in environments where data distributions shift over time, making stability and adaptability e"
"309","Test-time Adaptation in Non-stationary Environments via Adaptive Representation Alignment","Zhen-Yu Zhang; Zhiyu Xie; Huaxiu Yao; Masashi Sugiyama","2024","Neural Information Processing Systems","5","adjacent","0.6","llm","semantic_scholar","1480abe58d7a10941c8135d56572fb1a4d38eb79","https://www.semanticscholar.org/paper/1480abe58d7a10941c8135d56572fb1a4d38eb79","","no","","yes","Adapting to distribution shifts is a critical challenge in modern machine learning, especially as data in many real-worl"
"310","Continual Learning for non-stationary regression via Memory-Efficient Replay","Pablo García Santaclara; B. F. Castro; Rebeca P. Díaz Redondo; Martín Alonso-Gamarra","2026","arXiv.org","0","adjacent","0.6","llm","semantic_scholar","713dd5d53963ec33b0bc7f48e83a7d18e967b599","https://www.semanticscholar.org/paper/713dd5d53963ec33b0bc7f48e83a7d18e967b599","https://arxiv.org/pdf/2602.09720","yes","storage\pdfs\topic_2\paper_310.pdf","yes","Data streams are rarely static in dynamic environments like Industry 4.0. Instead, they constantly change, making tradit"
"311","Continual adaptation in deep reinforcement learning-based control applied to non-stationary building environments","Avisek Naug; Marcos Quiñones-Grueiro; G. Biswas","2020","Proceedings of the 1st International Workshop on Reinforcement Learning for Energy Management in Buildings & Cities","3","exclude","0.2","llm","semantic_scholar","6708d6722908093f50fe9aa6ae6225d54353edab","https://www.semanticscholar.org/paper/6708d6722908093f50fe9aa6ae6225d54353edab","","no","","no","This paper develops a continual deep reinforcement relearning (RL) controller for large buildings that exhibit non-stati"
"312","Rewiring Neurons in Non-Stationary Environments","Zhicheng Sun; Yadong Mu","2023","Neural Information Processing Systems","3","adjacent","0.4","llm","semantic_scholar","938975891e19b10b61de3aca3e23c3ac33be9356","https://www.semanticscholar.org/paper/938975891e19b10b61de3aca3e23c3ac33be9356","","no","","yes","The human brain rewires itself for neuroplasticity in the presence of new tasks. We are inspired to harness this key pro"
