"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"X-Fuzz: An Evolving and Interpretable Neuro-Fuzzy Learner for Data Streams","M. M. Ferdaus; T. Dam; S. Alam; D. -T. Pham","Department of Computer Science, The University of New Orleans, New Orleans, LA, USA; Air Traffic Management Research Institute (ATMRI), Nanyang Technological University, Singapore; Air Traffic Management Research Institute (ATMRI), Nanyang Technological University, Singapore; Air Traffic Management Research Institute (ATMRI), Nanyang Technological University, Singapore",IEEE Transactions on Artificial Intelligence,"13 Aug 2024","2024","5","8","4001","4012","While evolving, neuro-fuzzy systems have shown promise for learning from nonstationary streaming data with concept drift, most existing models lack transparency due to the limited interpretability of Takagi–Sugeno (TS) fuzzy architecture's linear rule consequents. The lack of transparency limits the reliability of crucial applications. To address this limitation, this article proposes a new evolving neuro-fuzzy system (ENFS) called X-Fuzz that enhances interpretability by integrating the local interpretable model-agnostic explanations (LIME) technique to provide local explanations and evaluates them using faithfulness and monotonicity metrics. X-Fuzz is rigorously tested on streaming datasets with diverse concept drifts via prequential analysis. Experiments demonstrate X-Fuzz's capabilities in mining insights from large and dynamic data streams exhibiting diverse concept drifts including abrupt, gradual, recurring contextual, and cyclical drifts. In addition, for online runway exit prediction using real aviation data, X-Fuzz achieved 98.04% accuracy, significantly exceeding recent methods. With its balance of efficiency and transparency, X-Fuzz represents a promising approach for trustworthy evolving artificial intelligence (AI) that can handle complex, nonstationary data streams in critical real-world settings. We have made the X-Fuzz source code available at https://github.com/m-ferdaus/X_Fuzz for reproducibility and to facilitate future research.","2691-4581","","10.1109/TAI.2024.3363116","National Research Foundation, Singapore; Civil Aviation Authority of Singapore(grant numbers:Aviation Transformation Programme); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10432928","Concept drift;data streams;explainable artificial intelligence (XAI);hyperplane-based clustering;online learning","Real-time systems;Complexity theory;Decision making;Reliability;Explainable AI;Clustering methods;Fuzzy neural networks","","14","","51","IEEE","12 Feb 2024","Aug. 2024","","IEEE","IEEE Journals"
"Label Noise Correction for Federated Learning: A Secure, Efficient and Reliable Realization","H. Wang; T. Jiang; Y. Guo; F. Guo; R. Bie; X. Jia","School of Artificial Intelligence, Beijing Normal University, Beijing, China; School of Artificial Intelligence, Beijing Normal University, Beijing, China; School of Artificial Intelligence, Beijing Normal University, Beijing, China; CAS Key Laboratory of AI Safety & Security, Institute of Computing Technology Chinese Academy of Sciences, Beijing, China; School of Artificial Intelligence, Beijing Normal University, Beijing, China; Department of Computer Science, City University of Hong Kong, Hong Kong, China",2024 IEEE 40th International Conference on Data Engineering (ICDE),"23 Jul 2024","2024","","","3600","3612","Federated learning has emerged as a promising paradigm for large-scale collaborative training tasks, harnessing diverse local datasets from different clients to jointly train global models. In real-world implementations, client data could have label noise, causing the quality of the global model to be influenced. Existing label-correction solutions assume all the clients are discreet and fail to consider detecting the malicious clients, thus are not practical or privacy-preserving. In this paper, we present zkCor, an efficient and reliable label noise correction scheme with zero-knowledge confidentiality. Our method is designed upon FedCorr [1], but with more relaxed security assumptions. zkCor is established from the ingenious synergy of the label noise correction protocol and the zero-knowledge proof (ZKP), requiring each client to provide a computation integrity proof to the aggregator in each iteration. Thus, clients are forced to jointly guarantee label-correction reliability. We further devise a batch ZKP that is efficient and more suitable for federated learning settings. We rigorously illustrate the building blocks of zkCor and complete the prototype implementation. The extensive experiments demonstrate that zkCor can gain at least 2 to 30 times better performance than the baseline approach on verification workloads with nearly no extra proof time cost from clients.","2375-026X","979-8-3503-1715-2","10.1109/ICDE60146.2024.00277","National Natural Science Foundation of China(grant numbers:62177007,62102035,62302485,52102035); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10597841","Label noise correction;Computation integrity;Data quality;Zero-knowledge proofs","Training;Threat modeling;Interpolation;Protocols;Costs;Federated learning;Noise","","7","","43","IEEE","23 Jul 2024","13-16 May 2024","13-16 May 2024","IEEE","IEEE Conferences"
"Robust Noisy Correspondence Learning with Equivariant Similarity Consistency","Y. Yang; L. Wang; E. Yang; C. Deng","School of Electronic Engineering, Xidian University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China",2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"16 Sep 2024","2024","","","17700","17709","The surge in multimodal data has propelled cross-modal matching to the forefront of research interest. However, the challenge lies in the laborious and expensive process of curating a large and accurately matched multimodal dataset. Commonly sourced from the Internet, these datasets often suffer from a significant presence of mismatched data, impairing the performance of matching models. To address this problem, we introduce a novel regularization approach named Equivariant Similarity Con-sistency (ESC), which can facilitate robust clean and noisy data separation and improve the training for cross-modal matching. Intuitively, our method posits that the semantic variations caused by image changes should be proportional to those caused by text changes for any two matched samples. Accordingly, we first calculate the ESC by comparing image and text semantic variations between a set of elab-orated anchor points and other undivided training data. Then, pairs with high ESC are filtered out as noisy correspondence pairs. We implement our method by combining the ESC with a traditional hinge-based triplet loss. Exten-sive experiments on three widely used datasets, including Flickr30K, MS-COCO, and Conceptual Captions, verify the effectiveness of our method.","2575-7075","979-8-3503-5300-6","10.1109/CVPR52733.2024.01676","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10657023","","Training;Matched filters;Semantics;Noise;Training data;Propulsion;Pattern recognition","","12","","53","IEEE","16 Sep 2024","16-22 June 2024","16-22 June 2024","IEEE","IEEE Conferences"
"Distribution-Guided Hierarchical Calibration Contrastive Network for Unsupervised Person Re-Identification","Y. Li; W. Tang; S. Wang; S. Qian; C. Xu","School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China; School of Computer Science and Engineering, Beihang University, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Circuits and Systems for Video Technology,"12 Aug 2024","2024","34","8","7149","7164","The person re-identification task aims to retrieve the same identity under different cameras. The main difficulties of the task lie in the collection of a large amount of annotated data and the diversity of pedestrians. Therefore, how to learn a robust and discriminative representation feature with unlabeled data is the key to this task. The pseudo label based methods have shown significant effectiveness in the field by generating pseudo labels from unlabeled data instead of ground-truth labels. However, existing researches typically suffer two limitations: 1) The extracted features are insufficient to reflect the subtle local semantics; 2) The pseudo labels generated by clustering methods cannot avoid introducing noise, which will seriously affect the performance of the discriminative feature. In this paper, to address the above problems, we propose a Distribution-Guided Hierarchical Calibration Contrastive Network (DHCCN) to better exploit local clues and hierarchical representation, which can consider cross-granularity consistency and reduce the noise of pseudo labels by the calibrated feature distribution. A Hierarchical Feature Extractor is employed to capture the multi-granularity response of each image, and fuse both global salience and local subtle texture information of a pedestrian to generate the hierarchical feature. In addition, to reduce the error of the pseudo labels, we introduce a Feature Distribution Corrector to calibrate noisy features of low-confidence samples evaluated by a Gaussian Mixture Model. At last, we integrate cross-granularity consistency constraint by the difference between the global and local feature, which can help generate more accurate feature embedding and improve robustness of the model. Therefore, we can receive a performance that is close to the supervised person re-identification task by narrowing the gap between the pseudo and ground-truth label. Experiments on four standard benchmarks demonstrate the effectiveness of our method against the state-of-the-art unsupervised re-identification methods. The code is available at https://github.com/Li-Yongxi/2023-DHCCN.","1558-2205","","10.1109/TCSVT.2024.3371088","National Key Research and Development Program of China(grant numbers:2022YFB3207700); National Natural Science Foundation of China(grant numbers:62036012,61936005,62276257,62272022,U22A2009); Beijing Natural Science Foundation(grant numbers:JQ23018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10453238","Unsupervised person re-identification;pseudo label;memory bank;cross granularity;calibration","Feature extraction;Task analysis;Self-supervised learning;Pedestrians;Calibration;Semantics;Circuits and systems","","16","","84","IEEE","28 Feb 2024","Aug. 2024","","IEEE","IEEE Journals"
"DiscrimLoss: A Universal Loss for Hard Samples and Incorrect Samples Discrimination","T. Wu; X. Ding; H. Zhang; J. Gao; M. Tang; L. Du; B. Qin; T. Liu","Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China; Faculty of Computing, Harbin Institute of Technology, Harbin, China",IEEE Transactions on Multimedia,"22 Jan 2024","2024","26","","1957","1968","Given data with label noise (i.e., incorrect data), deep neural networks would gradually memorize the label noise and impair model performance. To relieve this issue, curriculum learning is proposed to improve model performance and generalization by ordering training samples in a meaningful (e.g., easy to hard) sequence. Previous work takes incorrect samples as generic hard ones without discriminating between hard samples (i.e., hard samples in correct data) and incorrect samples. Indeed, a model should learn from hard samples to promote generalization rather than overfit to incorrect ones. In this article, we address this problem by appending a novel loss function DiscrimLoss, on top of the existing task loss. Its main effect is to automatically and stably estimate the importance of easy samples and difficult samples (including hard and incorrect samples) at the early stages of training to improve the model performance. Then, during the following stages, DiscrimLoss is dedicated to discriminating between hard and incorrect samples to improve the model generalization. Such a training strategy can be formulated dynamically in a self-supervised manner, effectively mimicking the main principle of curriculum learning. Experiments on image classification, image regression, text sequence regression, and event relation reasoning demonstrate the versatility and effectiveness of our method, particularly in the presence of diversified noise levels.","1941-0077","","10.1109/TMM.2023.3290477","Technological Innovation 2030 Megaproject New Generation Artificial Intelligence of China(grant numbers:2020AAA0106501); National Natural Science Foundation of China(grant numbers:U22B2059,62176079,62106061); Natural Science Foundation of Heilongjiang Province(grant numbers:YQ2022F005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167857","Machine learning;deep learning;noisy label;label noise;robust methods","Training;Estimation;Task analysis;Switches;Predictive models;Noise measurement;Data models","","6","","59","IEEE","28 Jun 2023","2024","","IEEE","IEEE Journals"
"Retargeting HR Aerial Photos Under Contaminated Labels With Application in Smart Navigation","L. Zhang; M. Chen; B. Tu; Y. Li; Y. Xia","Key Laboratory of Crop Harvesting Equipment Technology of Zhejiang Province, Jinhua Polytechnic, Jinhua, China; Hithink RoyalFlush Information Network Company Ltd., Hangzhou, China; Institute of Optics and Electronics, the Jiangsu Key Laboratory for Optoelectronic Detection of Atmosphere and Ocean, and the Jiangsu International Joint Laboratory on Meteorological Photonics and Optoelectronic Detection, Nanjing University of Information Science and Technology, Nanjing, China; College of Computer Sciences, Wenzhou University, Wenzhou, China; College of Computer Sciences, Zhejiang University, Hangzhou, China",IEEE Transactions on Intelligent Transportation Systems,"17 Jan 2024","2024","25","1","349","358","Retargeting aims to shrink a photo wherein the perceptually prominent regions are appropriately kept. In practice, optimally shrinking a high resolution (HR) aerial photo is a useful tool for smart navigation. Nowadays, vehicle drivers’ path planning is generally guided by an HR aerial photo recommended by a navigation App like Google Maps. Owing to the limited and various resolution of vehicle displays, we have to retarget each original HR aerial photo accordingly, wherein the navigation-aware regions can be well preserved. In practice, HR aerial photo retargeting is non-trivial due to three challenges: 1) the rich number of internal objects and their complex spatial layouts, 2) deriving the region-level semantics from potentially contaminated image labels, and 3) the inefficiency of retargeting each HR aerial photo with millions of pixels. To handle these problems, we propose a novel HR aerial photo retargeting pipeline that can intelligently avoid the negative effects from incorrect image labels. The key is a noise-tolerant hashing algorithm that converts image-level semantics into the hash codes corresponding to different regions, which guides the HR aerial photo shrinking. More specifically, for each HR aerial photo, we extract visually/semantically salient object patches inside it. To explicitly encode their spatial layout, we construct a graphlet by linking the spatially adjacent object patches into a small graph. Subsequently, a binary matrix factorization (MF) is designed to exploit the underlying semantics of these graphlets, wherein three attributes: i) binary hash codes learning, ii) noisy labels refinement, iii) deep image-level semantics, are collaboratively encoded. Such binary MF can be solved iteratively and each graphlet is subsequently converted into the binary hash codes. Finally, the hash codes corresponding to graphlets within each HR aerial photo are utilized to learn a Gaussian mixture model (GMM) that optimizes the HR aerial photo retargeting. During the experimental validation, we compiled a smart navigation dataset including 132743 planned paths annotated from 10132 HR aerial photos, based on which comparative study has demonstrated the superiority of our method.","1558-0016","","10.1109/TITS.2023.3288877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10324835","Aerial photo;retargeting;high resolution;smart navigation;hashing algorithm","Navigation;Codes;Semantics;Visualization;Correlation;Visual perception;Satellite images","","3","","50","IEEE","21 Nov 2023","Jan. 2024","","IEEE","IEEE Journals"
"Harnessing the Power of Bayesian Neural Networks for Annotator Consensus Refinement to Enhance Meibomian Gland Dysfunction Classification","S. Sarafrazi; S. Fayaz; S. Reisdorf; K. C. Shih; P. Yin Wu","University of San Francisco, San Francisco, USA; University of San Francisco, San Francisco, USA; Oculus Inc., Wetzlar, Germany; University of Hong Kong, Hong Kong, China; University of Hong Kong, Hong Kong, China",2024 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),"10 Jan 2025","2024","","","5999","6007","We developed a novel approach to address label noise and low inter-annotator consensus in medical image classification. Applying a Bayesian neural network (BNN), we classified Meibomian gland dysfunction (MGD) using over 4,000 images from the OCULUS Keratograph 5M and MGD-1k datasets. The MGD-1k dataset, consisting of 1,000 annotated images with eyelid and Meibomian gland masks, was used to train segmentation models for OCULUS images. These segmentations were then leveraged to train a four-class classification model on more than 4,000 images, with approximately 3,000 images for training and 1,000 reserved for validation and testing.The dataset posed significant challenges due to noisy labels and low inter-annotator agreement, with each image receiving 3 to 6 potentially conflicting labels. Initially, we averaged the annotators' labels to train the model. However, as the BNN learned more from the data, we refined the labels by progressively selecting the most confident label from the annotators' provided set, ensuring no label was altered outside the range assigned by the annotators. This approach enabled the model to better capture the nuances in the data, leading to an improvement of more than 11% in validation accuracy.While Bayesian neural networks can handle uncertainty, they are susceptible to inconsistent labels. By combining these models with an iterative, fully automated label refinement, we overcame this challenge, which led to significant performance improvement. To our knowledge, this is the first use of BNNs for noisy label refinement in this domain.","2156-1133","979-8-3503-8622-6","10.1109/BIBM62325.2024.10821833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10821833","Meibomian Gland Disfunction (MGD);Bayesian Neural Networks (BNN);Deep Learning;Noisy Labels Refinement;Medical Image Classification","Training;Image segmentation;Uncertainty;Neural networks;Glands;Predictive models;Data models;Bayes methods;Noise measurement;Image classification","","","","32","IEEE","10 Jan 2025","3-6 Dec. 2024","3-6 Dec. 2024","IEEE","IEEE Conferences"
"One-dimensional Adapter to Rule Them All: Concepts, Diffusion Models and Erasing Applications","M. Lyu; Y. Yang; H. Hong; H. Chen; X. Jin; Y. He; H. Xue; J. Han; G. Ding",Tsinghua University; Tsinghua University; Alibaba Group; Tsinghua University; Alibaba Group; Alibaba Group; Alibaba Group; Tsinghua University; Tsinghua University,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"16 Sep 2024","2024","","","7559","7568","The prevalent use of commercial and open-source diffusion models (DMs) for text-to-image generation prompts risk mitigation to prevent undesired behaviors. Existing concept erasing methods in academia are all based on full parameter or specification-based fine-tuning, from which we observe the following issues: 1) Generation alteration towards erosion: Parameter drift during target elimination causes alterations and potential deformations across all generations, even eroding other concepts at varying degrees, which is more evident with multi-concept erased; 2) Transfer in-ability & deployment inefficiency: Previous model-specific erasure impedes the flexible combination of concepts and the training-free transfer towards other models, resulting in linear cost growth as the deployment scenarios increase. To achieve non-invasive, precise, customizable, and transferable elimination, we ground our erasing framework on one-dimensional adapters to erase multiple concepts from most DMs at once across versatile erasing applications. The concept-SemiPermeable structure is injected as a Membrane (SPM) into any DM to learn targeted erasing, and mean-time the alteration and erosion phenomenon is effectively mitigated via a novel Latent Anchoring fine-tuning strategy. Once obtained, SPMs can be flexibly combined and plug-and-play for other DMs without specific re-tuning, enabling timely and efficient adaptation to diverse scenarios. During generation, our Facilitated Transport mechanism dynamically regulates the permeability of each SPM to re-spond to different input prompts, further minimizing the impact on other concepts. Quantitative and qualitative results across ~40 concepts, 7 DMs and 4 erasing applications have demonstrated the superior erasing of SPM. Our code and pre-tuned SPMs are available on the project page https:/lyumengyao.github.io/projects/spm.","2575-7075","979-8-3503-5300-6","10.1109/CVPR52733.2024.00722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10656262","Diffusion Models;Concept Erasing","Deformable models;Adaptation models;Costs;Deformation;Text to image;Diffusion models;Permeability","","16","","52","IEEE","16 Sep 2024","16-22 June 2024","16-22 June 2024","IEEE","IEEE Conferences"
"RECIST-Induced Reliable Learning: Geometry-Driven Label Propagation for Universal Lesion Segmentation","L. Zhou; L. Yu; L. Wang","School of Informatics, Xiamen University, Xiamen, China; Department of Statistics and Actuarial Science, The University of Hong Kong, Hong Kong, SAR, China; School of Informatics, Xiamen University, Xiamen, China",IEEE Transactions on Medical Imaging,"2 Jan 2024","2024","43","1","149","161","Automatic universal lesion segmentation (ULS) from Computed Tomography (CT) images can ease the burden of radiologists and provide a more accurate assessment than the current Response Evaluation Criteria In Solid Tumors (RECIST) guideline measurement. However, this task is underdeveloped due to the absence of large-scale pixel-wise labeled data. This paper presents a weakly-supervised learning framework to utilize the large-scale existing lesion databases in hospital Picture Archiving and Communication Systems (PACS) for ULS. Unlike previous methods to construct pseudo surrogate masks for fully supervised training through shallow interactive segmentation techniques, we propose to unearth the implicit information from RECIST annotations and thus design a unified RECIST-induced reliable learning (RiRL) framework. Particularly, we introduce a novel label generation procedure and an on-the-fly soft label propagation strategy to avoid noisy training and poor generalization problems. The former, named RECIST-induced geometric labeling, uses clinical characteristics of RECIST to preliminarily and reliably propagate the label. With the labeling process, a trimap divides the lesion slices into three regions, including certain foreground, background, and unclear regions, which consequently enables a strong and reliable supervision signal on a wide region. A topological knowledge-driven graph is built to conduct the on-the-fly label propagation for the optimal segmentation boundary to further optimize the segmentation boundary. Experimental results on a public benchmark dataset demonstrate that the proposed method surpasses the SOTA RECIST-based ULS methods by a large margin. Our approach surpasses SOTA approaches over 2.0%, 1.5%, 1.4%, and 1.6% Dice with ResNet101, ResNet50, HRNet, and ResNest50 backbones.","1558-254X","","10.1109/TMI.2023.3294824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10180076","Universal lesion segmentation;RECIST;weakly-supervised learning;semi-supervised learning","Lesions;Annotations;Training;Image segmentation;Task analysis;Labeling;Semisupervised learning","Humans;Response Evaluation Criteria in Solid Tumors;Databases, Factual;Radiologists;Spine;Tomography, X-Ray Computed;Image Processing, Computer-Assisted;Supervised Machine Learning","6","","54","IEEE","12 Jul 2023","Jan. 2024","","IEEE","IEEE Journals"
"Incremental Gaussian Mixture Clustering for Data Streams","A. Bhanderi; R. Bhatnagar","Department of Computer Science, University of Cincinnati, Cincinnati, USA; Department of Computer Science, University of Cincinnati, Cincinnati, USA",2024 IEEE International Conference on Data Mining Workshops (ICDMW),"18 Mar 2025","2024","","","197","204","The problem of analyzing data streams of very large volumes is important and is very desirable for many application domains. In this paper we present and demonstrate effective working of an algorithm to find clusters and anomalous data points in a streaming datasets. Entropy minimization is used as a criterion for defining and updating clusters formed from a streaming dataset. As the clusters are formed we also identify anomalous datapoints that show up far away from all known clusters. With a number of 2-D datasets we demonstrate the effectiveness of discovering the clusters and also identifying anomalous data points.","2375-9259","979-8-3315-3063-1","10.1109/ICDMW65004.2024.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10917881","data stream mining;gaussian clustering;anomaly detection","Conferences;Concept drift;Clustering algorithms;Minimization;Entropy;Covariance matrices;Streams;Anomaly detection","","","","27","IEEE","18 Mar 2025","9-9 Dec. 2024","9-9 Dec. 2024","IEEE","IEEE Conferences"
"Impact Analysis of Data Drift Towards the Development of Safety-Critical Automotive System","M. S. A. Hossain; A. S. Ahammed; D. P. Biswas; R. Obermaisser","University of Siegen, Siegen, Germany; University of Siegen, Siegen, Germany; University of Siegen, Siegen, Germany; University of Siegen, Siegen, Germany",2024 International Symposium ELMAR,"4 Oct 2024","2024","","","325","330","A significant part of contemporary research in autonomous vehicles is dedicated to the development of safety critical systems where state-of-the-art artificial intelligence (AI) algorithms, like computer vision (CV), can play a major role. Vision models have great potential for the real-time detection of numerous traffic signs and obstacles, which is essential to avoid accidents and protect human lives. Despite vast potential, computer vision-based systems have critical safety concerns too if the traffic condition drifts over time. This paper represents an analysis of how data drift can affect the performance of vision models in terms of traffic sign detection. The novelty in this research is provided through a YOLO-based fusion model that is trained with drifted data from the CARLA simulator and delivers a robust and enhanced performance in object detection. The enhanced model showed an average precision of 97.5% compared to the 58.27%precision of the original model. A detailed performance review of the original and fusion models is depicted in the paper, which promises to have a significant impact on safety-critical automotive systems.","2835-3781","979-8-3503-7542-8","10.1109/ELMAR62909.2024.10694536","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10694536","CARLA;Data drift;Automotive AI;Safety critical system;YOLO;Object detection","Training;Computer vision;Analytical models;Reviews;Computational modeling;Data models;Safety;Artificial intelligence;Standards;Automotive engineering","","3","","22","IEEE","4 Oct 2024","16-18 Sept. 2024","16-18 Sept. 2024","IEEE","IEEE Conferences"
"Detecting and Adapting to CSI Feedback Drift in Data-Driven Compression for MIMO Systems","X. Wang; K. R. Mestav; C. Nuzman; I. Saniee","Electrical & Computer Engineering, Cornell University, Ithaca, NY, USA; AI Lab, Nokia Bell Labs, Murray Hill, NJ, USA; AI Lab, Nokia Bell Labs, Murray Hill, NJ, USA; AI Lab, Nokia Bell Labs, Murray Hill, NJ, USA",2024 IEEE International Conference on Machine Learning for Communication and Networking (ICMLCN),"15 Aug 2024","2024","","","305","310","Deep neural networks make it possible to learn key characteristics of data without having to assume mathematically tractable models. This in turn results in an ability to compress data in a model-free way. One of the promising areas for the application of deep learning to the physical layer of communication networks is compression. Hundred-fold compression with a small loss of the CSI in massive MIMO systems has been shown to be both feasible and necessary. However, model-free and data-driven compression comes with a downside: the encoding and decoding models need to be trained on a large set of CSI arrays indicative of a wide spectrum of propagation and environmental conditions. As a result, in the early stages of the deployment of deep CSI compression models, it would be necessary to detect if and when users’ channels have drifted significantly away from the distribution of the CSI data on which the deep compression model was trained. In this paper, we present both 1) a technique for detecting harmful channel drift and 2) a lightweight scheme for fine-tuning the deep compression models to adjust to such shifts. Using public-domain synthetic channel data as well as 3GPP-compliant simulated data, we demonstrate the practicality of our proposed deep compression and detection framework. We close with recommendations for a viable implementation of the proposed drift detection by the standards bodies.","","979-8-3503-4319-9","10.1109/ICMLCN59089.2024.10624762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10624762","channel state information;massive MIMO;deep neural network;compression;data distribution;distribution drift detection","Deep learning;Adaptation models;Standards organizations;Massive MIMO;Physical layer;Data models;Mathematical models","","1","","15","IEEE","15 Aug 2024","5-8 May 2024","5-8 May 2024","IEEE","IEEE Conferences"
"Detecting Environment Drift in Reinforcement Learning Using a Gaussian Process","Z. Fang; U. Zdun","Research Group Software Architecture Faculty of Computer Science, Doctoral School Computer Science (DoCS) University of Vienna, Austria; Research Group Software Architecture Faculty of Computer Science, University of Vienna, Austria",2024 IEEE 36th International Conference on Tools with Artificial Intelligence (ICTAI),"28 Jan 2025","2024","","","992","999","This study introduces a novel two-stage method, GPAction, for detecting environment drift in reinforcement learning settings. We first train a Gaussian process predicting the reinforcement learning agents' actions and then detect environment drifts by monitoring the mean squared error between the predicted actions of a Gaussian process action predictor and actual actions. Our proposed method is evaluated against three baselines across four environments with continuous action spaces. Results demonstrate the superior performance of GPAction in detecting environment drift. In an ablation study, by analyzing the plots and AUC values of the MSEs, we show that our method GPAction can provide more distinguishable monitoring metrics than the Gaussian process state predictor.","2375-0197","979-8-3315-2723-5","10.1109/ICTAI62512.2024.00142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10849411","Reinforcement Learning;Environment Drift;MLOps","Measurement;Gaussian processes;Reinforcement learning;Artificial intelligence;Monitoring","","","","29","IEEE","28 Jan 2025","28-30 Oct. 2024","28-30 Oct. 2024","IEEE","IEEE Conferences"
"Hydra Radio Access Network (H-RAN): Multi-Functional Communications and Sensing Networks, Initial Access Implementation, Task-1 Approach","R. I. Abd; D. J. Findley; K. Soon Kim","School of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea; Department of CCEE, North Carolina State University, Raleigh, NC, USA; School of Electrical and Electronic Engineering, Yonsei University, Seoul, South Korea",IEEE Access,"4 Jun 2024","2024","12","","76532","76554","Next-generation sensor and radio access networks (NG-SRANs) namely, Hydra radio access networks (H-RANs) represent a significant evolution in the telecommunications and sensor ecosystem landscape in anticipation of 6G deployment and beyond. H-RAN’s vision derives its strength from integrating various technologies and networks into a single central network with the widespread incorporation of artificial intelligence (AI) technologies throughout the network. As a result, H-RAN’s unique features and characteristics can serve as a baseline for innovating new applications and significantly enhance the overall functions of conventional open radio access networks (O-RANs). However, among the many improvements and innovations that the H-RAN architecture promises in its functionality, this paper focuses on the initial access implementation “ $\text {Task}_{1}$ ” approach. Our solution contains several novelties that enhance both overhead and model accuracy. To this end, we define a novel intelligent perception network inspired by the knowledge distribution idea for collaborative H-RAN networks. We develop sparse multi-task learning (SMTL) as part of the AI/ML D-engine for federated learning to perform multiple tasks simultaneously. The SMTL is designed to select the optimal solution from a list of recommended solutions, namely “Tasks”. In the simulation, figures of merit include metrics such as top-k validation accuracy, beam selection accuracy, throughput ratios, beam sweep time, latency, and initial access times, which are used to evaluate the performance and efficiency of the proposed technologies. Simulation results demonstrate that by exploiting contextual information from distributed collaborative SRUs, and UE sends its own sensing information via a physical random-access channel in addition to using SMTL, our H-RAN-based initial access scheme can achieve 82.9% throughput of an exhaustive beam search (EBS) based-O-RAN network without any beam search overhead and 96.7% by searching among as few as 5 beams. Compared to the conventional MMW 5G-NR solution, our proposed method significantly minimizes the beam search time needed to reach the desired throughput.","2169-3536","","10.1109/ACCESS.2024.3405934","Institute of Information & Communications Technology Planning & Evaluation (IITP); Korea government (MSIT) (Development of the Upper-mid Band Extreme massive MIMO(E-MIMO), 50%)(grant numbers:RS-2024-00397216); National Research Foundation of Korea (NRF) grant funded by the Korea government (MSIT) (Augmented Cognition Meta-Communications Research Center, 50%)(grant numbers:2022R1A5A1027646); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10539952","Hydra radio access network (H-RAN);multi-functional networks;perceptive networks;heterogeneous data;AI/ML engines;collaborative-based approach;sparse multi-task learning (SMTL);initial access","Sensors;Collaboration;6G mobile communication;Multitasking;Computer architecture;Federated learning;Radio access networks;Heterogeneous networks","","14","","67","CCBYNCND","27 May 2024","2024","","IEEE","IEEE Journals"
