"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Quantization Compensator Network: Server-Side Feature Reconstruction in Partitioned IoT Systems","I. Sánchez Leal; O. Artur Bernd Berg; S. Krug; E. Saqib; I. Shallari; A. Jantsch; M. O’Nils; T. Nordström","Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Computer and Electrical Engineering, Mid Sweden University, Sundsvall, Sweden; Department of Applied Physics and Electronics, Umeå University, Umeå, Sweden",IEEE Access,"5 Nov 2025","2025","13","","186488","186508","With the growing number of IoT devices generating data at the edge, there is a rising demand to run machine learning (ML) models directly on these resource-constrained nodes. To overcome hardware limitations, a common approach is to partition the model between the node and a more capable edge or cloud server. However, this introduces a communication bottleneck, especially for transmitting intermediate feature maps. Extreme quantization, such as 1-bit quantization, drastically reduces communication cost but causes significant accuracy degradation. Existing solutions like full-model retraining offer limited recovery, while methods such as autoencoders shift computational burden to the IoT node. In this work, we propose Quantization Compensator Network (QCNet)—a lightweight, server-side module that reconstructs high-fidelity feature maps directly from 1-bit quantized data. QCNet is used alongside fine-tuning of the server-side model and introduces no additional computation on the IoT node. We evaluate QCNet across diverse vision models (ResNet50, ViT-B/16, ConvNeXt Tiny, and YOLOv3 Tiny) and tasks (classification, detection), showing that it consistently outperforms standard dequantization, autoencoder-based, and Quantization-Aware Training (QAT) approaches. Remarkably, QCNet achieves accuracy close to—or even surpassing—that of the original unpartitioned models, while maintaining a favorable accuracy–latency trade-off. QCNet offers a practical and efficient solution for enabling accurate distributed intelligence on communication- and compute-limited IoT platforms.","2169-3536","","10.1109/ACCESS.2025.3627072","Swedish Knowledge Foundation through Next Generation Industrial IoT (NIIT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11220946","QCNets;quantization compensation networks;1-bit quantization;feature map reconstruction;server-side reconstruction;accuracy recovery;system partitioning;edge computing;Internet of Things (IoT);deep vision;tiny ML;deep learning","Quantization (signal);Accuracy;Internet of Things;Computational modeling;Training;Servers;Image restoration;Deep learning;Image reconstruction;Degradation","","1","","43","CCBYNCND","30 Oct 2025","2025","","IEEE","IEEE Journals"
"Gradient Inversion Attacks on Parameter-Efficient Fine-Tuning","H. U. Sami; S. Sen; A. K. Roy-Chowdhury; S. V. Krishnamurthy; B. Güler","University of California, Riverside, CA; University of California, Riverside, CA; University of California, Riverside, CA; University of California, Riverside, CA; University of California, Riverside, CA",2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"13 Aug 2025","2025","","","10224","10234","Federated learning (FL) allows multiple data-owners to collaboratively train machine learning models by exchanging local gradients, while keeping their private data on-device. To simultaneously enhance privacy and training efficiency, recently parameter-efficient fine-tuning (PEFT) of large-scale pretrained models has gained substantial attention in FL. While keeping a pretrained (backbone) model frozen, each user fine-tunes only a few lightweight modules to be used in conjunction, to fit specific downstream applications. Accordingly, only the gradients with respect to these lightweight modules are shared with the server. In this work, we investigate how the privacy of the fine-tuning data of the users can be compromised via a malicious design of the pretrained model and trainable adapter modules. We demonstrate gradient inversion attacks on a popular PEFT mechanism, the adapter, which allow an attacker to reconstruct local data samples of a target user, using only the accessible adapter gradients. Via extensive experiments, we demonstrate that a large batch of fine-tuning images can be retrieved with high fidelity. Our attack highlights the need for privacy-preserving mechanisms for PEFT, while opening up several future directions. Our code is available at https://github.com/info-ucr/PEFTLeak.","2575-7075","979-8-3315-4364-8","10.1109/CVPR52734.2025.00956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11092882","federated learning;parameter-efficient fine-tuning;privacy;gradient inversion attack","Training;Privacy;Adaptation models;Data privacy;Computer vision;Federated learning;Data models;Pattern recognition;Servers;Image reconstruction","","1","","70","IEEE","13 Aug 2025","10-17 June 2025","10-17 June 2025","IEEE","IEEE Conferences"
"Adaptive Detection of Advanced Persistent Threats (APT) With Graph Neural Networks and Rehearsal-Based Continual Learning on Wazuh EDR Telemetry","A. Pomsathit","Department of IoT and Information Engineering, School of Engineering, King Mongkut’s Institute of Technology Ladkrabang, Bangkok, Thailand",IEEE Access,"22 Dec 2025","2025","13","","212973","212982","In the rapidly evolving cybersecurity landscape, Advanced Persistent Threats (APTs) pose major challenges due to their stealthy and adaptive behavior. Traditional detection methods based on signatures or heuristics are limited in identifying novel and evolving attacks, while static deep learning models suffer from concept drift and catastrophic forgetting, leading to degraded performance over time. This paper proposes an adaptive APT detection framework that integrates Graph Neural Networks (GNNs) with rehearsal-based continual learning using telemetry data from Wazuh, an open-source Security Information and Event Management (SIEM) and Endpoint Detection and Response (EDR) platform. Endpoint telemetry is represented as graphs where nodes denote system components and edges describe behavioral interactions among them. Experimental evaluations on real-world Wazuh telemetry augmented with sandbox-executed APT scenarios demonstrate that the proposed approach consistently achieves F1-scores above 0.98, outperforming static and fine-tuned baselines in both adaptability and knowledge retention. These results confirm that combining graph-based representations with continual learning offers a scalable, interpretable, and resilient solution for modern SOC and EDR environments facing advanced and evolving cyber threats.","2169-3536","","10.1109/ACCESS.2025.3639270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11272092","Advanced persistent threat (APT);graph neural networks (GNN);Wazuh;open-source EDR;rehearsal;continual learning;concept drift","Telemetry;Continuing education;Graph neural networks;Adaptation models;Concept drift;Adaptive systems;Image edge detection;Training;Security information and event management;Computational modeling","","","","45","CCBY","2 Dec 2025","2025","","IEEE","IEEE Journals"
"Self-Adaptive PV Power Forecasting with PROCEED-Informer Under PV Capacity Loss Scenarios","K. Jiang; Y. Li; Y. Zhao; Y. Guo; S. Liu; W. Li","College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; College of Electrical and Information Engineering, Hunan University, Changsha, China; Tianjin Power Company, State Grid Corporation of China, Tianjin, China",2025 IEEE International Conference on Energy Technologies for Future Grids (ETFG),"4 Mar 2026","2025","","","1","6","Extreme weather events can cause abrupt capacity loss in photovoltaic (PV) systems, leading to severe concept drift (CD) and resulting in drastic performance degradation or even failure of conventional photovoltaic power forecasting (PVPF) models. These effects pose significant threats to the reliability and stability of PV systems. To address this challenge, this paper proposes the $\mathbf{P R O C E E D}$-Informer $(\mathbf{P I})$, a self-adaptive $\mathbf{P V}$ forecasting model that integrates the PROCEED proactive model adaptation framework with the Informer architecture. The proposed model estimates capacity loss induced CD and proactively translates it into parameter adjustments prior to forecasting, enabling rapid adaptation to extreme capacity loss scenarios. Experiments on six simulated capacity loss scenarios show that PI consistently outperforms the conventional Informer, demonstrating strong self-adaptive capability. Specifically, under the extreme capacity loss scenario, PI achieves a relative reduction of 93.65% in the normalized root mean square error (NRMSE) and 94.11% in the normalized mean absolute error (NMAE) compared to the conventional Informer. These results highlight the value of this self-adaptive approach in enhancing the resilience of PVPF and grid operations under extreme weather events.","","979-8-3315-7640-0","10.1109/ETFG61999.2025.11402620","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11402620","Photovoltaic power forecasting;extreme weather events;capacity loss;concept drift;self-adaptive forecasting;PROCEED model adaptation framework","Weather;Photovoltaic systems;Adaptation models;Computational modeling;Concept drift;Time series analysis;Predictive models;Forecasting;Root mean square;Resilience","","","","19","IEEE","4 Mar 2026","7-11 Dec. 2025","7-11 Dec. 2025","IEEE","IEEE Conferences"
"XAINTRUDER: An Explainable Deep Neural Network–Based Intrusion Detection System for Real-Time Cyber Threats","G.V.Rasmika; C.S.Madhumathi; L.Srinivasan; R.T.Suganya; T.Savithadevi","Dept of CSE, Dr.N.G.P. Institute of Technology, Coimbatore, Tamil Nadu, India; CSE, Dr.N.G.P. Institute of Technology, Coimbatore, Tamil Nadu, India; CSE, Dr.N.G.P. Institute of Technology, Coimbatore, Tamil Nadu, India; CSE, Dr.N.G.P. Institute of Technology, Coimbatore, Tamil Nadu, India; CSE, Dr.N.G.P. Institute of Technology, Coimbatore, Tamil Nadu, India","2025 2nd International Conference on Recent Trends in Electrical, Electronics and Computing Technologies (ICRTEECT)","26 Mar 2026","2025","","","1","5","Deep Neural Networks (DNN)-based Intrusion Detection Systems (IDS) can identify advanced cyber threats with high precision but are typically opaque, which restricts the implementation of these systems in operational Security Operations Center (SOCs). Lack of transparency lowers the confidence of the analyst and prevents the efficient incident response. The paper presents the explainable DNN-based IDS named XAINTRUDER, which is a system of real-time cyber threat detection, which combines high classification with multi-level explainability. The suggested architecture contains a Tabular network flow representation with TabTransformer, and Temporal Convolutional Network (TCN) to represent sequential traffic dynamics, in addition to an attention-based fusion layer to augment contextual learning. Explainability is realized by SHAP-based feature attribution, attention rollout based on temporal relevance, and Graph Attention Networks (GAT) based on relational context analysis. In order to achieve operation resilience, adversarial training based on the FGSM and PGD attempts to resist evasion, and concept drift detection based on ADWIN ensures flexibility to attack changes. Benchmark data analysis such as NSL-KDD and CICIDS2017 indicates that the experimental IDS models obtain higher detection accuracy, F1-score, and interpretability than baseline IDS models. The results show that XAINTRUDER is a successful bridge between the model accuracy and the operational trust, a viable and clear cut solution to real-time network protection.","","979-8-3315-8172-5","10.1109/ICRTEECT67512.2025.11448726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11448726","Intrusion Detection System (IDS);Deep Neural Networks (DNN);Explainable Artificial Intelligence (XAI);Temporal Convolutional Network (TCN);Graph Attention Network (GAT);Adversarial Training;Concept Drift Detection","Training;Analytical models;Accuracy;Concept drift;Intrusion detection;Resists;Real-time systems;Threat assessment;Convolutional neural networks;Security","","","","15","IEEE","26 Mar 2026","30-31 Oct. 2025","30-31 Oct. 2025","IEEE","IEEE Conferences"
"A Secure and Adaptive Framework for Realtime Data Stream Mining in Evolving Environments","A. R. Kishore; B. Maram; S. Chandre","School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana; School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana; School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana",2025 IEEE International Conference on Advanced Computing Technologies (ICACT),"28 Jan 2026","2025","","","1","7","The extent of explosion growth in realtime data at an estimated rate of 2.5 quintillion bytes per day necessitates adaptive and secure stream mining options. In this paper, a secure and adaptive real-time data stream mining technique is introduced to cater to dynamic environments. The system employs dynamic learning algorithms to address concept drift and efficient encryption processes to maintain data integrity and confidentiality. Experimental comparison with benchmark streaming datasets such as KDD Cup and MOA demonstrates 28 % reduction in classification accuracy and 35% reduction in processing latency compared to best models existing today. The flexibility offered by the framework ensures performance reliability even with highspeed data models. This paper bridges the basic loopholes of existing stream mining solutions by integrating security, real-time analytics, and agility to provide next-generation smart data-driven applications.","","979-8-3315-9002-4","10.1109/ICACT67549.2025.11351488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11351488","Real-Time Data Mining;Adaptive Framework;Data Stream Security;Concept Drift;Evolving Environments","Adaptation models;Accuracy;Heuristic algorithms;Concept drift;Throughput;Real-time systems;Data models;Encryption;Data mining;Security","","","","10","IEEE","28 Jan 2026","1-2 Sept. 2025","1-2 Sept. 2025","IEEE","IEEE Conferences"
"A 5G-Enabled Digital Twin Framework for AI-powered Smart Industry Monitoring and Immersive Visualization","A. Azeem; A. B. M. Isa; I. B. IsmailI; A. B. Awang; Z. Jamil; N. B. Saad","Electrical and Electronics Engineering Department, PER5ONA, CSMER, ISAac, Universiti Teknologi PETRONAS, Perak, Malaysia; Electrical and Electronics Engineering Department, PER5ONA, UTP and Group Technical Solutions (GTS), PETRONAS, Kuala Lumpur, Malaysia; Electrical and Electronics Engineering Department, PER5ONA, CSMER, ISAac, Universiti Teknologi PETRONAS, Perak, Malaysia; Electrical and Electronics Engineering Department, PER5ONA, CSMER, ISAac, Universiti Teknologi PETRONAS, Perak, Malaysia; Faculty of Science, Management, and Computing, Institute of Smart and Sustainable Living (ISSL), Universiti Teknologi PETRONAS, Perak, Malaysia; Electrical and Electronics Engineering Department, PER5ONA, CSMER, ISAac, Universiti Teknologi PETRONAS, Perak, Malaysia",2025 IEEE 17th Malaysia International Conference on Communication (MICC),"3 Nov 2025","2025","","","120","124","This paper presents a novel 5G-enabled digital twin framework that integrates edge computing, AI-driven diagnostics, and immersive augmented and virtual reality (AR/VR) visualization to enhance smart industrial asset monitoring and maintenance. Addressing the limitations of conventional supervisory systems, such as delayed anomaly detection and inability to adapt to changing equipment behaviour. This framework enables real-time synchronization between physical and virtual assets. A case study involving heat exchangers in a simulated plant environment demonstrates the system's ability to detect anomalies, adapt to concept drift, and deliver prescriptive maintenance insights. A private 5 G network supports ultra-low latency communication, while edge nodes ensure secure, local processing. The integration of AR/VR technologies facilitates interactive operator engagement for training, inspection, and fault simulation. Preliminary evaluations suggest significant potential in reducing downtime, improving energy efficiency, and supporting sustainability goals. This work contributes a scalable, future-ready approach for modernizing industrial operations through intelligent, human-centric digital transformation. The proposed framework is currently in deployment and validation stage.","2694-5282","979-8-3315-9434-3","10.1109/MICC66164.2025.11211484","Universiti Teknologi PETRONAS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11211484","Industry 4.0;Digital Transformation;IoT;Digital Twin;5G;Conditional Monitoring;Concept Drift","Training;Visualization;Concept drift;Virtual reality;Real-time systems;Digital twins;Maintenance;Synchronization;Sustainable development;Monitoring","","","","17","IEEE","3 Nov 2025","27-28 Aug. 2025","27-28 Aug. 2025","IEEE","IEEE Conferences"
"ASTP-VS:Adaptive Stock Trend Prediction Framework with a Variable Structure*","J. Zhang; L. Gao; Z. Li","College of Information Science and Technology, Jinan University, Guangzhou, China; College of Information Science and Technology, Jinan University, Guangzhou, China; College of Information Science and Technology, Jinan University, Guangzhou, China",2025 International Joint Conference on Neural Networks (IJCNN),"14 Nov 2025","2025","","","1","8","Stock trend prediction is a pivotal task in quantitative investment, yet the complex and dynamic temporal correlations in stock data pose significant challenges. Traditional methods often fail to account for concept drifts, limiting their adaptability to diverse and evolving data distributions. To address these limitations, we propose the Adaptive Stock Trend Prediction Framework with a Variable Structure (ASTP-VS). To handle inner-task distribution shifts, ASTP-VS introduces a Multi-Head Data Adapter Based on Cross-Attention (MDAC), enabling the model to capture latent information and reduce such differences by identifying common characteristics between the data. To handle inter-task distribution shifts, ASTP-VS introduces a Variable Predictive Model Structure (VS), enabling the model to dynamically adapt to significant changes in data distributions. Additionally, ASTP-VS leverages meta-learning by treating MDAC and VS as meta-learners, pretraining them for each incremental task to ensure effective initialization tailored to current data. Extensive experiments on two real-world datasets demonstrate that ASTP-VS outperforms six baseline models, showcasing its robustness and effectiveness in stock trend prediction.","2161-4407","979-8-3315-1042-8","10.1109/IJCNN64981.2025.11227602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11227602","Stock Trend Prediction;Concept Drift;Incremental Learning;Meta-Learning;Variable Model Structure","Metalearning;Adaptation models;Incremental learning;Concept drift;Weather forecasting;Predictive models;Market research;Data models;Robustness;Stock markets","","","","28","IEEE","14 Nov 2025","30 June-5 July 2025","30 June-5 July 2025","IEEE","IEEE Conferences"
"Deep Learning for Intrusion Prevention Systems: Taxonomy, Datasets, Challenges, and Future Directions","R. P. Bembade; N. P. Kulkarni","Department of Computer Science and Engineering, MIT Art, Design and Technology University, Pune, India; Department of Computer Science and Engineering, MIT Art, Design and Technology University, Pune, India",2025 IEEE 5th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Jan 2026","2025","","","1","8","The exponential rise in cyberattacks has established intrusion prevention systems (IPS) as an integral component of contemporary cybersecurity defenses. The development of deep learning introduced significant novelty in the field with the provision of advanced detection potential, versatility, and robustness beyond the bounds of conventional machine learning techniques. In this paper, recent research findings are integrated along with a current overview of seminal techniques, a taxonomy of paradigms of deep learning, and an examination of datasets and benchmarking criteria. Specific consideration is provided for criteria for evaluation and implementation considerations while challenges accompanied with the achievement of real-time performance and computational control are observed. Problems with robustness, including vulnerability to adversarials and performance degradation with concept drift, are also discussed as key limitations impacting existing systems. The survey reveals that although hybrid systems, attention-based systems, and optimization-oriented designs have greatly facilitated research in intrusion prevention, research gaps regarding dataset integrity, interpretability, and scalability after deployment remain unresolved. The paper wraps up with an investigation of existing research gaps and feasible future research directions, and with an advocacy of the necessity of building strong, dynamic, and interpretable intrusion prevention systems that are deployable in dynamic realistic scenarios.","","979-8-3315-7981-4","10.1109/ICTBIG68706.2025.11323271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11323271","Intrusion Prevention Systems (IPS);Deep Learning;Cybersecurity;Adversarial Robustness;Concept Drift;Internet of Things (IoT);Hybrid Architectures","Deep learning;Surveys;Prevention and mitigation;Scalability;Taxonomy;Concept drift;Benchmark testing;Robustness;Internet of Things;IP networks","","","","27","IEEE","13 Jan 2026","12-13 Dec. 2025","12-13 Dec. 2025","IEEE","IEEE Conferences"
"AEGIS: Adaptive Ensemble-based Guard for Intrusion Systems","N. P. Kumar; S. Rukhmuddin Rajgoli","Dept of Information Science and Engineering, R V Institute of Technology and Management, Bengaluru, India; Dept of Information Science and Engineering, R V Institute of Technology and Management, Bengaluru, India","2025 International Conference on Intelligent and Innovative Technologies in Computing, Electrical and Electronics (IITCEE)","14 Mar 2025","2025","","","1","6","The evolving sophistication of cyber threats demands an adaptive, ensemble-based approach to Intrusion Detection Systems (IDS). This paper introduces AEGIS, an advanced framework designed to enhance real-time threat detection through a multi-layered ensemble architecture. AEGIS incorporates novel features like adaptive thresholding, temporal-aware feature selection, and concept drift monitoring to maintain robust performance amidst dynamic and polymorphic attacks. With a combination of Random Forest classifiers and gradient boosting, AEGIS achieves 99.97% detection accuracy, while minimizing false positives. The system’s resilience is further fortified by adversarial testing, time-based cross-validation, and ensemble diversity management, ensuring high adaptability to evolving network behaviors. Our results demonstrate that AEGIS not only surpasses traditional IDS frameworks in detection accuracy but also introduces significant advancements in real-time anomaly detection, scalability, and computational efficiency. The proposed framework provides a pathway for the development of future-proof IDS architectures capable of defending against increasingly sophisticated threats.","","979-8-3315-1591-1","10.1109/IITCEE64140.2025.10915341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10915341","Adversarial robustness;anomaly detection;concept drift;ensemble learning;feature selection;intrusion detection system (IDS);network security;polymorphic malware;real-time adaptability;threshold optimization","Adaptation models;Accuracy;Adaptive systems;Concept drift;Intrusion detection;Computer architecture;Feature extraction;Real-time systems;Monitoring;Anomaly detection","","","","20","IEEE","14 Mar 2025","16-17 Jan. 2025","16-17 Jan. 2025","IEEE","IEEE Conferences"
"Adapting the Behavior of Reinforcement Learning Agents to Changing Action Spaces and Reward Functions","R. de la Rosa; I. Dusparic; N. Cardozo","Universidad de los Andes, Bogotá, Colombia; Trinity College Dublin, Dublin, Ireland; Universidad de los Andes, Bogotá, Colombia",2025 IEEE International Conference on Autonomic Computing and Self-Organizing Systems Companion (ACSOS-C),"11 Nov 2025","2025","","","148","153","Reinforcement Learning (RL) agents often struggle in real-world applications where environmental conditions are non-stationary, particularly when reward functions shift or the available action space expands. This paper introduces MORPHIN, a self-adaptive Q-learning framework that enables on-the-fly adaptation without full retraining. By integrating concept drift detection with dynamic adjustments to learning and exploration hyperparameters, MORPHIN adapts agents to changes in both the reward function and on-the-fly expansions of the agent's action space, while preserving prior policy knowledge to prevent catastrophic forgetting. We validate our approach using a Gridworld benchmark and a traffic signal control simulation. The results demonstrate that MORPHIN achieves superior convergence speed and continuous adaptation compared to a standard Q-learning baseline, improving learning efficiency by up to 1.7x.","","979-8-3315-0215-7","10.1109/ACSOS-C66519.2025.00045","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11217502","Reinforcement Learning;Continual Reinforcement Learning;Q-learning;Concept Drift Detection;Adaptive Systems;Traffic Signal Control","Q-learning;Adaptive systems;Concept drift;Aerospace electronics;Benchmark testing;Control systems;Distributed computing;Standards;Convergence","","","","17","IEEE","11 Nov 2025","29 Sept.-3 Oct. 2025","29 Sept.-3 Oct. 2025","IEEE","IEEE Conferences"
"Updating Machine Learning Models in Real-World Applications: Finding Best Deployment Settings","J. Poray; P. Jungmann; B. Franczyk; T. Heller","GlobalFoundries Dresden Module One LLC & Co. KG, Dresden, Germany; GlobalFoundries Dresden Module One LLC & Co. KG, Dresden, Germany; Leipzig University, Information Systems Institute, Leipzig, Germany; GlobalFoundries Dresden Module One LLC & Co. KG, Dresden, Germany","2025 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)","24 Sep 2025","2025","","","1","9","Effective deployment and updating of machine learning models are crucial for maintaining operational efficiency in industrial environments. Model performance often degrades over time due to Concept Drift, necessitating regular updates of initially trained machine learning models. This study addresses gaps in the literature, particularly the lack of comparisons of model adaptation techniques across different machine learning regression model types and the empirical evaluation of these update techniques in real-world scenarios. In the course of this work, experiments were conducted on deploying machine learning models in two virtual metrology cases from semiconductor fabrication, investigating the performance of model-type independent update techniques. The study examines how update frequency and the amount of new data used for the model updates influence performance of the update techniques. Results confirm that update techniques using a sliding window including historical labeled data are optimal across all frequencies and batch sizes. The optimal update technique out of the family of sliding window update techniques varies across the different use cases and model types. The findings highlight the need for case-specific testing to determine the best update technique as well as the best update frequency and amount of data used for updates.","","979-8-3315-3562-9","10.1109/ACDSA65407.2025.11166305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11166305","Machine Learning;Concept Drift Adaptation;Model Updating;Supervised Regression;Model degradation;Semiconductor Fabrication;Virtual Metrology","Fabrication;Semiconductor device modeling;Degradation;Adaptation models;Computational modeling;Concept drift;Metrology;Data models;Testing","","","","25","IEEE","24 Sep 2025","7-9 Aug. 2025","7-9 Aug. 2025","IEEE","IEEE Conferences"
"Advancements, Methods, and Obstacles in Emotion Recognition with Multimodal Approaches","A. M; A. R; S. J. M; S. Pavithra","Dept of Computer Science and Engineering, Chennai Institute of Technology, Tamil Nadu, India; Dept of Computer Science and Engineering, Chennai Institute of Technology, Tamil Nadu, India; Dept of Computer Science and Engineering, Chennai Institute of Technology, Tamil Nadu, India; Dept of Computer Science and Engineering, Chennai Institute of Technology, Tamil Nadu, India",2025 3rd International Conference on Intelligent Data Communication Technologies and Internet of Things (IDCIoT),"13 Mar 2025","2025","","","274","280","Emotion recognition has gained an avid curiosity in the research area due to its broad range of applications in human-computer interaction particularly in real time emotion recognition, sentiment analysis, and affective computing. Deep learning techniques are advancing exponentially, automating feature engineering and transcending traditional machine learning techniques. Appeal of the above models can be highly beneficial but also raise certain technical and ethical concerns that are not often discussed enough in the existing studies. While highlighting the recent advancements, the methods involved and obstacles in emotion recognition, this review also proposes future directions in developing a standard unified framework for multimodal approaches. Categorizing and analysing the recent studies depends upon the model types employed, data modalities used and the type of fusion techniques used, this review was able to gain insights into the effect of recent multimodal approaches addressing technical and ethical concerns. Utilization of fusion techniques in multimodal models is still not reliable but they better convey the connection between different modalities and have a huge potential for development in the future. This review provides insights into the state of art multimodal methods using modalities like facial expressions, body gestures, vocal cues, text, and physiological signals for researchers to understand the trends and future directions in this field.","","979-8-3315-2754-9","10.1109/IDCIOT64235.2025.10914926","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10914926","emotion recognition;multimodal approaches;human-computer interaction;affective computing;sentiment analysis;deep learning;SLR","Deep learning;Emotion recognition;Ethics;Sentiment analysis;Affective computing;Reviews;Real-time systems;Physiology;Reliability;Standards","","","","24","IEEE","13 Mar 2025","5-7 Feb. 2025","5-7 Feb. 2025","IEEE","IEEE Conferences"
"Instance-Dependent Inaccurate Label Distribution Learning","Z. Kou; J. Wang; Y. Jia; B. Liu; X. Geng","School of Computer Science and Engineering and the Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Ministry of Education, Southeast University, Nanjing, China; School of Computer Science and Engineering and the Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Ministry of Education, Southeast University, Nanjing, China; School of Computer Science and Engineering and the Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Ministry of Education, Southeast University, Nanjing, China; School of Computer Science and Engineering and the Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Ministry of Education, Southeast University, Nanjing, China; School of Computer Science and Engineering and the Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Ministry of Education, Southeast University, Nanjing, China",IEEE Transactions on Neural Networks and Learning Systems,"7 Jan 2025","2025","36","1","1425","1437","Label distribution learning (LDL) is a novel learning paradigm that assigns each instance with a label distribution. Although many specialized LDL algorithms have been proposed, few of them have noticed that the obtained label distributions are generally inaccurate with noise due to the difficulty of annotation. Besides, existing LDL algorithms overlooked that the noise in the inaccurate label distributions generally depends on instances. In this article, we identify the instance-dependent inaccurate LDL (IDI-LDL) problem and propose a novel algorithm called low-rank and sparse LDL (LRS-LDL). First, we assume that the inaccurate label distribution consists of the ground-truth label distribution and instance-dependent noise. Then, we learn a low-rank linear mapping from instances to the ground-truth label distributions and a sparse mapping from instances to the instance-dependent noise. In the theoretical analysis, we establish a generalization bound for LRS-LDL. Finally, in the experiments, we demonstrate that LRS-LDL can effectively address the IDI-LDL problem and outperform existing LDL methods.","2162-2388","","10.1109/TNNLS.2023.3329870","National Key Research and Development Plan of China(grant numbers:2018AAA0100104); National Natural Science Foundation of China(grant numbers:62125602,62076063,62106044,62306073); Hong Kong University Grants Committee (UGC)(grant numbers:UGC/FDS11/E02/22); Natural Science Foundation of Jiangsu Province(grant numbers:BK20210221,BK20230832); China Postdoctoral Science Foundation(grant numbers:2022M720028); ZhiShan Youth Scholar Program from Southeast University(grant numbers:2242022R40015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10315710","Instance-dependent inaccurate label distribution learning (IDI-LDL);instance-dependent noise;label distribution learning (LDL);low rank;sparsity","Noise measurement;Sparse matrices;Support vector machines;Training;Pose estimation;Motion pictures","","7","","50","IEEE","13 Nov 2023","Jan. 2025","","IEEE","IEEE Journals"
