"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"FedKT: A Nature-Inspired Bayesian Federated Learning Framework for Privacy-Preserving and Lightweight Consumer Devices","Y. Tian; H. Chen; X. Zhu; X. Yu","Suzhou Institute of Trade and Commerce, Suzhou, China; Macquarie University, Sydney, NSW, Australia; Shanghai University, Shanghai, China; Macquarie University, Sydney, NSW, Australia",IEEE Transactions on Consumer Electronics,"","2026","PP","99","1","1","Federated learning (FL) enables collaborative model training across distributed clients without sharing local data, providing an effective paradigm for privacy-preserving learning. To equip FL with principled uncertainty quantification, Bayesian neural networks have been introduced into federated settings. However, existing Bayesian FL frameworks typically rely on dense posterior parameterization or stochastic sampling methods, which lead to high computational and communication overhead and limit their scalability. In this paper, we propose FedKT, a nature-inspired Bayesian federated learning framework that introduces the k-tied parameterization into mean-field variational inference to achieve compact and efficient posterior approximation. By mimicking probabilistic reasoning mechanisms observed in nature, FedKT achieves adaptive and self-regularizing uncertainty modeling across resource-constrained consumer devices. Specifically, by factorizing the variational standard deviations into shared low-rank components, FedKT reduces the parameter complexity from O(mn) to O(k(m+n)), significantly improving efficiency while maintaining accurate uncertainty estimation. Extensive experiments on four benchmark datasets demonstrate that FedKT achieves comparable or superior predictive accuracy and uncertainty calibration to existing Bayesian FL methods, while ensuring low-energy, privacy-preserving, and scalable training suitable for secure consumer electronic applications.","1558-4127","","10.1109/TCE.2026.3667765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11408884","Nature-inspired computing;Bayesian federated learning;privacy protection;lightweight consumer devices;variational inference","Uncertainty;Standards;Bayes methods;Federated learning;Servers;Training;Data models;Stochastic processes;Scalability;Optimization","","1","","","IEEE","24 Feb 2026","","","IEEE","IEEE Early Access Articles"
"Mitigating the Impact of Malware Evolution on API Sequence-Based Windows Malware Detectors","X. Wei; C. Li; Q. Lv; N. Li; D. Sun; Y. Wang","Institute of Information Engineering, Chinese Academy of Sciences, School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China; JIUTIAN Research, China Mobile Beijing, China; Institute of Information Engineering, Chinese Academy of Sciences, School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China; Institute of Information Engineering, Chinese Academy of Sciences, Beijing, China; Computer Network Information Center, Chinese Academy of Sciences, School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China; Institute of Information Engineering, Chinese Academy of Sciences, School of Cyber Security, University of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Information Forensics and Security,"23 Dec 2025","2026","21","","45","60","In dynamic Windows malware detection, deep learning models are extensively deployed to analyze API sequences. Methods based on API sequences play a crucial role in malware prevention. However, due to the continuous updates of APIs and the changes in API sequence calls leading to the constant evolution of malware variants, the detection capability of API sequence-based malware detection models significantly diminishes over time. We observe that the API sequences of malware samples before and after evolution usually have similar malicious semantics. Specifically, compared to the original samples, evolved malware samples often use the API sequences of the pre-evolution samples to achieve similar malicious behaviors. For instance, they access similar sensitive system resources and extend new malicious functions based on the original functionalities. In this paper, we propose a framework MME(Mitigating the impact of Malware Evolution), a framework that can enhance existing API sequence-based malware detectors and mitigate the adverse effects of malware evolution. To help detection models capture the similar semantics of these post-evolution API sequences, our framework represents API sequences using API knowledge graphs and system resource encodings and applies contrastive learning to enhance the model’s encoder. Results indicate that, compared to regular Text-CNN, our framework can significantly reduce the false positive rate by 13.10% and improve the F1-Score by 8.47% on five years of data, achieving the best experimental results. Additionally, evaluations show that our framework can save on the human costs required for model maintenance. We only need 1% of the budget per month to reduce the false positive rate by 11.16% and improve the F1-Score by 6.44%.","1556-6021","","10.1109/TIFS.2025.3637727","Institute of Information Engineering, Chinese Academy of Science(grant numbers:E4V01511G3); University of Chinese Academy of Science; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269877","API sequence-based malware detection;malware evolution;API knowledge graph;contrastive learning;deep learning","Malware;Semantics;Knowledge graphs;Vectors;Long short term memory;Feature extraction;Contrastive learning;Computational modeling;Aging;Detectors","","1","","61","IEEE","26 Nov 2025","2026","","IEEE","IEEE Journals"
"A Survey on Federated Unlearning: Challenges and Opportunities","H. Jeong; S. Ma; A. Houmansadr",NA; NA; NA,IEEE Transactions on Big Data,"","2026","PP","99","1","20","Federated learning (FL), introduced in 2017, enables collaborative learning across mutually distrusting parties without sharing raw data, enabling privacy-preserving model training. However, emerging regulations and practical demands require models to be able to forget learned data, leading to growing interest in Machine Unlearning (MU). In the context of FL, many techniques developed for unlearning in centralized settings are not trivially applicable. This is due to interactivity, stochasticity, heterogeneity, and limited data accessibility. This has motivated a distinct research area of federated unlearning (FU). This survey provides the first practice-oriented synthesis of FU, foregrounding aspects often overlooked in prior surveys: data-distribution modeling (and non-IID simulation), dataset selection, and FL system configurations. We introduce a taxonomy that separates influence removal from performance recovery, and compare FU approaches across unlearning targets, aggregation assumptions, and reproducibility signals. By analyzing datasets, evaluation metrics, and code availability, we surface key trends that differentiate FU from centralized MU. We highlight challenges unique to FU, such as interactive training, stochastic client participation, and data isolation, and synthesize open problems around scalability, fairness, and unlearning in foundation models. Our survey aims to guide FU research by clarifying methodological gaps, system assumptions, and promising directions.","2332-7790","","10.1109/TBDATA.2026.3668538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11415662","Federated unlearning;federated learning;machine unlearning","Data models;Training;Servers;Surveys;Reproducibility of results;Codes;Taxonomy;Federated learning;Computational modeling;Stochastic processes","","1","","","IEEE","27 Feb 2026","","","IEEE","IEEE Early Access Articles"
"From Policy to Pipeline: A Governance Framework for AI Development and Operations Pipelines","T. A. Butt; M. Iqbal; N. Arshad","Higher Colleges of Technology, Abu Dhabi, United Arab Emirates; Higher Colleges of Technology, Abu Dhabi, United Arab Emirates; Punjab Land Records Authority, Lahore, Pakistan",IEEE Access,"5 Jan 2026","2026","14","","1373","1397","Artificial intelligence systems increasingly operate in high-risk domains where regulatory frameworks such as the EU AI Act, NIST AI RMF, and ISO/IEC 42001 impose explicit evidence and accountability requirements. However, existing engineering practice remains largely manual, retrospective, and decoupled from operational pipelines, resulting in inconsistent provenance, limited reproducibility, and inadequate clause-level traceability. This paper introduces Governance as Evidence for AI Pipelines (GEAP), a pipeline-native governance framework that expresses regulatory and organizational policies as machine-interpretable Governance as Code rules. GEAP integrates governance directly into a unified SDLC–MLOps execution spine by enforcing promotion decisions at five gates—Data, Training, Validation, Release, and Operations—each of which emits signed, content-addressed artifacts into a tamper-evident Evidence Backbone. These artifacts are assembled into a per-run Conformity Bundle, from which the proposed Clause-to-Artifact Traceability mechanism deterministically renders clause coverage across multiple regulatory regimes without manual crosswalks or duplicated documentation. The framework further introduces quantitative governance metrics that measure adequacy, completeness, stability, and evidence hygiene. A detailed synthetic case study of an intensive-care sepsis early-warning system demonstrates GEAP’s ability to standardize promotion control, detect policy violations, and produce replayable, audit-ready compliance manifests in a high-risk clinical context. The results show that governance can operate as a deterministic, reproducible, and verifiable pipeline property rather than an external documentation exercise, enabling more disciplined, transparent, and accountable AI deployment practices.","2169-3536","","10.1109/ACCESS.2025.3647479","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311992","AI governance;GEAP;MLOps;compliance automation;evidence management;EU AI Act;ISO/IEC 42001","Artificial intelligence;Pipelines;Logic gates;Documentation;Codes;Monitoring;ISO Standards;IEC Standards;Supply chains;Software","","1","","45","CCBY","23 Dec 2025","2026","","IEEE","IEEE Journals"
"A Review of Methods for Trustworthy AI in Medical Imaging: The FUTURE-AI Guidelines","H. Kondylakis; R. Osuala; X. Puig-Bosch; N. Lazrak; O. Diaz; K. Kushibar; I. Chouvarda; S. Charalambous; M. P. Starmans; S. Colantonio; N. Tachos; S. Joshi; H. C. Woodruff; Z. Salahuddin; G. Tsakou; S. Aussó; L. C. Alberich; N. Papanikolaou; P. Lambin; K. Marias; M. Tsiknakis; D. I. Fotiadis; L. Martí-Bonmatí; K. Lekadir","Computational Biomedicine Laboratory, FORTH-ICS, Heraklion, Crete, Greece; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; School of Medicine, Aristotle University of Thessaloniki, Thessaloniki, Greece; Maggioli SPA, Research and Development Lab, Athens, Greece; Erasmus University Medical Center Rotterdam, Rotterdam, The Netherlands; National Research Council, Institute of Information Science and Technologies, Pisa, Italy; FORTH-ICS, Heraklion, Greece; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain; Department of Precision Medicine, Maastricht University, Maastricht, The Netherlands; Department of Precision Medicine, Maastricht University, Maastricht, The Netherlands; Maggioli SPA, Research and Development Lab, Athens, Greece; Department of Health, Fundació TIC Salut i Social, Generalitat de Catalunya, Barcelona, Spain; Medical Imaging Department, Biomedical Imaging Research Group, Hospital Universitario y Politécnico La Fe and Health Research Institute, Valencia, Spain; Champalimaud Foundation, Computational Clinical Imaging Group, Lisboa, Portugal; Department of Precision Medicine, Maastricht University, Maastricht, The Netherlands; Computational Biomedicine Laboratory, FORTH-ICS, Heraklion, Crete, Greece; Computational Biomedicine Laboratory, FORTH-ICS, Heraklion, Crete, Greece; FORTH-ICS, Heraklion, Greece; Medical Imaging Department, Biomedical Imaging Research Group, Hospital Universitario y Politécnico La Fe and Health Research Institute, Valencia, Spain; Artificial Intelligence in Medicine Lab (BCN-AIM), Departament de Matemàtiques i Informàtica, Universitat de Barcelona, Barcelona, Spain",IEEE Journal of Biomedical and Health Informatics,"6 Mar 2026","2026","30","3","2299","2315","Recent advancements in artificial intelligence (AI) and the vast data generated by modern clinical systems have driven the development of AI solutions in medical imaging, encompassing image reconstruction, segmentation, diagnosis, and treatment planning. Despite these successes and potential, many stakeholders worry about the risks and ethical implications of imaging AI, viewing it as complex, opaque, and challenging to understand, use, and trust in critical clinical applications. The FUTURE-AI guideline for trustworthy AI in healthcare was established based on six guiding principles: Fairness, Universality, Traceability, Usability, Robustness, and Explainability. Through international consensus, a set of recommendations was defined, covering the entire lifecycle of medical AI tools, from design, development, and validation to regulation, deployment, and monitoring. In this paper, we describe how these specific recommendations can be instantiated in the domain of medical imaging, providing an overview of current best practices along with guidelines and concrete metrics on how those recommendations could be met, offering a valuable resource to the international medical imaging community.","2168-2208","","10.1109/JBHI.2025.3614546","EU projects EUCAIM; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11183651","Artificial intelligence;medical imaging;trustworthiness;recommendations;guidelines;healthcare","Artificial intelligence;Biomedical imaging;Medical diagnostic imaging;Guidelines;Radiology;Prevention and mitigation;Data models;Monitoring;Ethics;Bioinformatics","Artificial Intelligence;Humans;Diagnostic Imaging;Image Processing, Computer-Assisted;Practice Guidelines as Topic","1","","164","CCBYNCND","29 Sep 2025","March 2026","","IEEE","IEEE Journals"
"Fraud-RLA: A Reinforcement Learning Adversarial Attack Against Credit Card Fraud Detection","D. Lunghi; Y. Molinghen; A. Simitsis; T. Lenaerts; G. Bontempi",Université Libre de Bruxelles; Université Libre de Bruxelles; Athena Research Center; Université Libre de Bruxelles; Université Libre de Bruxelles,IEEE Transactions on Dependable and Secure Computing,"","2026","PP","99","1","15","Adversarial attacks pose a significant threat to data-driven systems, and researchers have devoted considerable effort to studying them. Despite its economic relevance, credit card fraud detection has received comparatively little attention. To address this gap, we propose a novel threat model that highlights the limitations of existing attacks and motivates new approaches. We introduce Fraud-RLA, an adversarial attack against credit card Fraud Detection Systems that leverages Reinforcement Learning to evade detection. Fraud-RLA is designed to maximize the amount stolen by optimizing the exploration-exploitation trade-off while requiring substantially less prior knowledge than competing methods. Our experiments on a realistic Fraud Detection System show that Fraud-RLA is effective, even under the severe limitations imposed by our threat model.","1941-0018","","10.1109/TDSC.2026.3673847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11434559","Adversarial Machine Learning;Fraud Detection;Reinforcement Learning","Fraud;Credit cards;Threat modeling;Reinforcement learning;Training;Robustness;History;Closed box;Taxonomy;Image recognition","","1","","","IEEE","13 Mar 2026","","","IEEE","IEEE Early Access Articles"
"A Review of Continual Learning in Edge AI","B. Wu; Z. Ding; J. Huang","Department of Electrical Engineering and Computer Science, South Dakota State University, Brookings, SD, USA; Department of Electrical Engineering and Computer Science, South Dakota State University, Brookings, SD, USA; Department of Electrical Engineering and Computer Science, South Dakota State University, Brookings, SD, USA",IEEE Transactions on Network Science and Engineering,"16 Feb 2026","2026","13","","6571","6588","The transition from laboratory-controlled AI training to real-world deployment reveals a critical gap: traditional episodic training paradigms fail to address the dynamic, resource-constrained nature of edge environments. Sustainable continual intelligence represents a transformative paradigm that integrates adaptive learning capabilities with sustainability principles for edge AI systems, enabling perpetual learning and evolution within resource constraints while maintaining operational effectiveness. This paper provides a review of continual learning in edge AI, which examines how federated architectures enable distributed systems to learn sustainably under resource constraints through network-aware coordination. Our key findings reveal that current approaches treat networking as a bottleneck rather than an enabler, missing opportunities for communication-learning co-design. This paper first emphasizes the fundamental limitations of episodic paradigms and the compelling necessity for continual learning in edge deployments. Subsequently, we examine the theoretical foundations and system design principles for always-on learning, covering continual federated learning architectures and adaptive model evolution strategies. Next, we explore implementation mechanisms and sustainability assurance across energy-aware lifecycle management and fault-tolerant operations. We systematically review practical applications, identify critical research gaps in theoretical foundations, standardization needs, and opportunities for cross-layer co-design. This work presents the first comprehensive framework for designing AI systems that can sustainably operate and improve in production edge environments, thereby bridging the gap between academic research and industrial deployment needs.","2327-4697","","10.1109/TNSE.2026.3657652","National Science Foundation(grant numbers:CNS-2348422); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11363404","Continual learning;edge AI;sustainable intelligence;federated learning;lifelong learning;network-aware learning","Artificial intelligence;Continuing education;Training;Sustainable development;Surveys;Edge AI;Adaptation models;Reviews;Knowledge engineering;Adaptive systems","","1","","139","IEEE","26 Jan 2026","2026","","IEEE","IEEE Journals"
"An Enhanced PCOS-MLPro Diagnosis Model Using Multi-Dimensional Clinical Indicators","S. M; J. M; G. G; A. K; G. S","Department of Computer Science and Engineering, Karpagam Academy of Higher Education, Coimbatore, India; Department of Computer Science and Engineering, Karpagam Academy of Higher Education, Coimbatore, India; Department of Computer Science and Engineering, Karpagam Academy of Higher Education, Coimbatore, India; Department of Computer Science and Engineering, Karpagam Academy of Higher Education, Coimbatore, India; Department of Computer Science and Engineering, Karpagam Academy of Higher Education, Coimbatore, India",2026 7th International Conference on Mobile Computing and Sustainable Informatics (ICMCSI),"4 Mar 2026","2026","","","1871","1876","PCOS-MLPro (Polycystic Ovary Syndrome - ML Predictor) advances from previous PCOS prediction works by suggesting a state-of-the-art and clinically-oriented machine learning pipeline that leverages high-dimensional structured data combined with optimized preprocessing toward more accurate diagnosis. In the current study, 920 de-identified patient records from 15 multi-specialty hospitals in South India with 55 clinical, biochemical, symptomatic and metabolic features that are relevant for assessing PCOS are integrated. To overcome minority under-representation, the pre-processing pipeline was enhanced with adaptive KNN-based imputation, interquartile-range outlier handling, min-max normalization and ADASYN-driven class balancing. Five supervised models, which included Logistic Regression (LR), Random Forest (RF), XGBoost (XGB), Light GBM (LGBM) and an optimized shallow MLP, were evaluated using stratified 10-fold crossvalidation with Bayesian hyperparameter optimization. The best among them for this task is the optimized XGBoost classifier achieving 96.1 % accuracy, 0.952 F1-score and an AUROC of 0.965, a substantial improvement over the previously reported baselines. Global interpretability based on SHAP and local explanation via LIME both converge on AMH, LH/FSH ratio, BMI, the severity of acne and cycle irregularity as being dominant predictors pointing to their clinical significance. More sanity checks were enforced to detect conflicting inputs before inference, improving robustness in practical scenarios. PCOS-MLPro shows that expanded clinical parameters, stable preprocessing, and lightweight model enhancements can make a drastic contribution to improving interpretability as well as convenience on implementation for PCOS testing methods.","","979-8-3315-5519-1","10.1109/ICMCSI67283.2026.11412545","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11412545","PCOS Detection;Machine Learning;Clinical Data;Feature Engineering;XGBoost;Explainable AI;SHAP;Medical Diagnostics","Adaptation models;Accuracy;Pipelines;Predictive models;Data models;Imputation;Software;Software reliability;Standards;Testing","","","","15","IEEE","4 Mar 2026","7-9 Jan. 2026","7-9 Jan. 2026","IEEE","IEEE Conferences"
"Usage of Hashed Time-Frequency Constellation Analysis in Real-Time Network Traffic Fingerprinting for Anomaly Detection","M. U. Öney; M. M. Güler; O. O. Ada","Gardiyan System Security, Ankara, Türkiye; Gardiyan System Security, Ankara, Türkiye; Gardiyan System Security, Ankara, Türkiye","2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)","16 Apr 2026","2026","","","1","10","The real-time identification and classification of network traffic is a fundamental challenge in network management and cybersecurity. Traditional methods like Deep Packet Inspection (DPI) are often resource-intensive and struggle with encrypted traffic, while signature-based systems can be evaded by novel threats. This paper presents a novel, lightweight system for network traffic fingerprinting inspired by the principles of audio fingerprinting systems [1]. By transforming statistical features of network flow into a time-series signal, applying frequency analysis to identify dominant patterns, and generating robust hashes, the system can effectively identify and classify recurring traffic patterns in real time. This approach enables the rapid detection of known behaviors and the flagging of new, potentially anomalous activities, offering a powerful tool for network monitoring and cybersecurity applications.","","979-8-3315-7191-7","10.1109/ACDSA67686.2026.11468073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11468073","network traffic analysis;anomaly detection;fingerprinting;signal processing;machine learning;cybersecurity","Payloads;Military aircraft;Space technology;Feeds;Antennas;Filtering;Filters;System-on-chip;Communication systems;Internet","","","","33","IEEE","16 Apr 2026","5-7 Feb. 2026","5-7 Feb. 2026","IEEE","IEEE Conferences"
"Quishing Detection in UPI Platform Using Machine Learning","S. S K; R. Hegde; S. K. Hegde","Dept. of Computer Science and Engineering, NITTE (Deemed to be University), NMAM. Institute of Technology, Nitte, Karnataka, India; Dept. of Computer Science and Engineering, NITTE (Deemed to be University), NMAM. Institute of Technology, Nitte, Karnataka, India; Dept. of Computer Science and Engineering, NITTE (Deemed to be University), NMAM. Institute of Technology, Nitte, Karnataka, India",2026 Second International Conference on Multi-Agent Systems for Collaborative Intelligence (ICMSCI),"13 Apr 2026","2026","","","385","391","The Unified Payments Interface (UPI) has become the backbone of India's digital payment ecosystem, but its widespread reliance on QR codes has created a growing attack surface for quishing, where malicious codes redirect users to fraudulent payment flows or phishing websites. This paper presents a multimodal machine-learning framework for quishing detection in UPI platforms that jointly analyses QR code images, decoded URLs, and UPI transaction metadata through engineered structural, pixel, lexical, and behavioural features. Tree-based ensemble models, in particular XGBoost, are employed across all modalities to capture non-linear relationships in the feature space while remaining efficient and interpretable for deployment. A late-fusion strategy aggregates the risk scores from the QR, URL, and UPI models to generate real-time allow/block/warn decisions suitable for integration into UPI applications and payment gateways. Experimental evaluation on combined QR, URL, and UPI datasets (benign vs malicious) demonstrates that the proposed fusion-based approach can significantly improve detection performance over single-modality baselines, while maintaining scalability and compatibility with ondevice or backend deployment.","","979-8-3315-6898-6","10.1109/ICMSCI67830.2026.11469413","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11469413","Quishing;QR code phishing;Unified Payments Interface (UPI);Malicious URL detection;Fraud detection;Tree-based ensembles;XGBoost;Multimodal machine learning","Payloads;Military aircraft;Space technology;Feeds;Radio broadcasting;Frequency modulation;Filtering;Filters;Circuits and systems;Pixel","","","","15","IEEE","13 Apr 2026","2-4 March 2026","2-4 March 2026","IEEE","IEEE Conferences"
"EL-AGNN-LeNet: A Continual Learning based Graph Neural Network Framework for Dynamic Intrusion Detection","K. Revathi; S. Radha Krishna","Department of CSE, JNTUA College of Engineering, Pulivendula, India; Department of CSE, JNTUA College of Engineering, Pulivendula, India",2026 International Conference on Electronics and Renewable Systems (ICEARS),"9 Mar 2026","2026","","","1589","1596","The fast development of cyber threat and the growing sophistication of the contemporary network infrastructures have rendered the old-fashioned intrusion detection systems useless in reference to dynamic and hitherto not seen attacks. In order to overcome these problems, this paper suggests a continuously-training-driven hybrid AGNNLinet LeNet-based intrusion detection system to detect cyber-attacks adaptively and aware of zero-day attacks. The suggested algorithm will combine self-supervised contrastive learning to get strong representations of traffic, a Improved Multi-Head Attention-based Enhanced Adapter Graph Neural Network (IMHA-EAGNN) to acquire structural relationships between network flows, and a LeNet-based convolutional neural network to get spatial features. The mechanism is a continuous learning system, which is based on the Elastic Weight Consolidation, which seeks to address catastrophic forgetting induced by the addition of new attack patterns at a time. The ultimate intrusion choice is the one derived by the soft voting process of fusion strategy that harnesses the capabilities of two branches of learning. Empirical testing on the NSL-KDD dataset reveals that the suggested framework can better detect intrusions and withstand attacks more than the currently available deep learning and graph-based intrusion detection models, and it can also detect attacks at zero-day attacks much better. The results of this research indicate the efficiency of the suggested strategy in scalable and adaptive intrusion detection in dynamic network systems.","","979-8-3315-4881-0","10.1109/ICEARS67481.2026.11416590","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11416590","Intrusion Detection System;Continual Learning;Graph Neural Networks;Self-Supervised Contrastive Learning;Zero-Day Attack Detection;Deep Learning;Cyber security","Deep learning;Continuing education;Learning systems;Renewable energy sources;Intrusion detection;Contrastive learning;NSL-KDD;Graph neural networks;Testing;Network systems","","","","15","IEEE","9 Mar 2026","11-13 Feb. 2026","11-13 Feb. 2026","IEEE","IEEE Conferences"
"AI and Digital Twin-Enabled Zero-Touch 6G Architecture for Fraud-Resistant Financial Transaction Governance","Q. Li","Experimental and Training Center, Zhengzhou University of Economics and Business, Zhengzhou, China",IEEE Communications Standards Magazine,"","2026","PP","99","1","11","Financial institutions are preparing to move mission-critical payment services onto 6G networks that promise sub-millisecond latency, massive connectivity, and pervasive edge intelligence. If fraud management and security governance remain confined to siloed banking backends, this shift will magnify the impact of attacks and regulatory violations rather than reduce them. This tutorial proposes an AI and digital twin-enabled zero-touch 6G architecture for fraud-resistant financial transaction governance that treats the network as an active participant in security, compliance, and auditability. We first derive governance requirements and a 6G-specific threat landscape across scenarios such as real-time retail payments, high-value cross-border transfers, and central bank digital currency transactions. We then present a standards-centric reference architecture that integrates 3GPP network slicing and management functions, ETSI ZSM closed-loop automation, NFV/MEC-based edge hosting, and zero-trust controls inspired by NIST and ISO/IEC security and privacy frameworks. Network and transaction digital twins host AI and federated-learning models for continuous risk scoring, anomaly detection, and what-if policy testing, feeding an intent-based orchestration layer that can automatically adapt slice configurations, invoke step-up authentication, or trigger forensic logging. Deployment guidelines for operators and financial institutions illustrate how to realize the architecture with existing standards toolkits, while an open challenges section identifies research needs in financial intent standardization, unified telemetry models, privacy-preserving collaboration, and certification-ready 6G ZTN testbeds. The article thus provides a practical blueprint for secure and standardized zero-touch 6G systems in the financial domain.","2471-2833","","10.1109/MCOMSTD.2026.3654884","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11371352","","6G mobile communication;Fraud;Artificial intelligence;3GPP;Security;Financial services;Digital twins;Standards;Real-time systems;Computer architecture","","","","","IEEE","3 Feb 2026","","","IEEE","IEEE Early Access Articles"
"Passive IoT Device Fingerprinting With Polynomial Curve Fitting and Siamese Neural Networks","O. Cabana; A. M. Youssef; M. Debbabi; E. -N. S. Youssef Abdelhafez; M. Kassouf","Security Research Centre, Concordia University, Montreal, QC, Canada; Security Research Centre, Concordia University, Montreal, QC, Canada; Security Research Centre, Concordia University, Montreal, QC, Canada; Centre de recherche d’Hydro-Québec, Varennes, QC, Canada; Centre de recherche d’Hydro-Québec, Varennes, QC, Canada",IEEE Transactions on Instrumentation and Measurement,"20 Feb 2026","2026","75","","1","12","The Internet of Things (IoT) not only provides significant utility but also comes with several security risks. Device fingerprinting enables visibility, authentication, and anomaly detection which are essential to IoT network security. We propose a passive fingerprinting method that encodes network traffic using polynomial curve fitting and trains a Siamese neural network (SNN) to generate device embeddings. Finally, we estimate the geometric median of the set of embeddings for each device and use it for the device representation. Our approach can thus identify traffic from existing IoT devices in the network, and can classify new devices being introduced to the network. Evaluated on three public and one private dataset, our approach achieves 98% average accuracy. The proposed method operates without assumptions about the underlying network, device types, or protocols, making it suitable for real-world deployment across diverse IoT environments.","1557-9662","","10.1109/TIM.2025.3643032","NSERC/Hydro-Québec/Hitachi Industrial Research Chair in Smart Grid Security; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11311575","Device fingerprinting;embeddings;industrial network;Internet of Things (IoT);machine learning","Fingerprint recognition;Feature extraction;Internet of Things;Telecommunication traffic;Object recognition;Security;Polynomials;Curve fitting;Accuracy;Vectors","","","","56","IEEE","22 Dec 2025","2026","","IEEE","IEEE Journals"
"An AI-Enhanced Machine Learning Framework for Intrusion Detection in U.S. Election Systems","K. Hasta","Amazon Com Services LLC, United States",2026 6th International Conference on Expert Clouds and Applications (ICOECA),"23 Apr 2026","2026","","","820","826","Election infrastructure cybersecurity has become a critical priority for democratic nations, particularly in the United States, where voter registration databases, electronic poll books, and voting machines face increasingly cyber threats. Conventional intrusion detection systems often fall short in identifying zero-day attacks and adapting to rapidly evolving threat patterns. To address these limitations, this paper proposes an AI-enhanced intrusion detection system for U.S. election infrastructure, leveraging machine learning techniques such as XGBoost, Random Forest (RF), and Neural Networks (NN). Experimental evaluation on simulated election network traffic demonstrates a detection accuracy of 97% with a low false positive rate of 3%. The proposed framework further integrates real-time anomaly detection, feature importance analysis, and automated risk assessment, offering a robust and adaptive solution for safeguarding the integrity of election systems. Experimental results demonstrate superior performance compared to traditional signature-based approaches, with detection latency under 1 second. The system successfully identifies DDoS attacks, privilege escalation attempts, and data exfiltration patterns specific to election systems. This research addresses critical gaps in election cybersecurity by providing an adaptive, intelligent defense mechanism capable of protecting the integrity, confidentiality, and availability of democratic processes.","","979-8-3315-7451-2","10.1109/ICOECA68095.2026.11485063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11485063","Election Security;Intrusion Detection;XGBoost;Neural Networks;Anomaly Detection","Payloads;Military aircraft;Space technology;Feeds;Central Processing Unit;Electronic circuits;Communication systems;Internet of Things;Protocols;Radio frequency","","","","15","IEEE","23 Apr 2026","9-11 March 2026","9-11 March 2026","IEEE","IEEE Conferences"
